t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.75,-6.35496,-1.00142,0.00178483,0.00976969,0.0304475,-0.000337194,506,-6.35698,-0.999847,-0.00158962,0.0153692,0.00429248,0.00185411,0,0.000945374,0.141074,-2.08662e-05,0.0032382,0.707326,2.69761,2.54526,5.47067,5.45773,5.47417,5.46149,-1.99069,1.53662,-68.2519,-68.2049,0.521325,10.9357,0.491882,10.9284
0.76,-6.35355,-1.00142,0.00181739,0.00995309,0.0304921,-0.000326364,511,-6.35558,-0.999844,-0.00159393,0.0153753,0.00429508,0.00185562,0,0.000953908,0.141243,2.10386e-05,0.00320233,0.705299,2.6906,2.53847,5.45494,5.44212,5.45843,5.44586,-1.97782,1.54815,-68.056,-68.0093,0.519969,10.9043,0.49057,10.8971
0.77,-6.35214,-1.00142,0.00184982,0.0101278,0.0305279,-0.000315724,516,-6.35417,-0.999841,-0.00159795,0.0153813,0.00429768,0.00185712,0,0.000962272,0.141071,4.32907e-05,0.00319534,0.707371,2.68339,2.53206,5.47091,5.45813,5.4744,5.46188,-1.97576,1.56953,-68.2557,-68.2089,0.518576,10.9363,0.489331,10.929
0.78,-6.35072,-1.00142,0.00188196,0.0102956,0.0305654,-0.00030964,522,-6.35249,-0.999837,-0.00160169,0.0153885,0.0043008,0.00185893,0,0.00097047,0.141239,8.27082e-05,0.00315969,0.705354,2.67967,2.54155,5.45525,5.4426,5.45873,5.44633,-1.96152,1.58016,-68.0608,-68.0142,0.517858,10.9051,0.491165,10.8979
0.79,-6.34931,-1.00142,0.00191396,0.0104545,0.0305859,-0.000299439,527,-6.35109,-0.999834,-0.00160518,0.0153945,0.00430341,0.00186043,0,0.000978504,0.141074,0.000102864,0.0031522,0.707341,2.67325,2.53388,5.47057,5.45796,5.47405,5.46169,-1.96034,1.59945,-68.2523,-68.2057,0.516616,10.9357,0.489683,10.9285
0.8,-6.3479,-1.00142,0.00194566,0.0106069,0.0306019,-0.000289482,532,-6.34969,-0.999831,-0.00160839,0.0154006,0.00430602,0.00186194,0,0.000986377,0.141239,0.000139834,0.00311759,0.705361,2.66739,2.52402,5.4552,5.44272,5.45866,5.44642,-1.94975,1.60746,-68.0609,-68.0146,0.515485,10.9051,0.487777,10.8979
0.81,-6.34649,-1.00142,0.00197724,0.0107518,0.0306119,-0.000279713,537,-6.34829,-0.999828,-0.00161138,0.0154066,0.00430862,0.00186345,0,0.000994093,0.141077,0.000157691,0.00311088,0.707309,2.66031,2.51539,5.47022,5.45779,5.47368,5.46149,-1.94931,1.62459,-68.2487,-68.2024,0.514117,10.9352,0.48611,10.928
0.82,-6.34508,-1.00142,0.00200853,0.010891,0.0306171,-0.00027018,542,-6.34689,-0.999824,-0.00161412,0.0154126,0.00431123,0.00186496,0,0.00100165,0.141237,0.000192437,0.00307678,0.70539,2.65343,2.50898,5.45533,5.44301,5.45876,5.44668,-1.93754,1.63069,-68.0632,-68.0172,0.512786,10.9054,0.484871,10.8983
0.83,-6.34367,-1.00142,0.00203968,0.0110231,0.0306174,-0.000260836,547,-6.34549,-0.999821,-0.00161665,0.0154187,0.00431385,0.00186647,0,0.00100906,0.141077,0.000208713,0.00306977,0.707311,2.6474,2.49786,5.47014,5.45787,5.47357,5.46154,-1.93858,1.64664,-68.2483,-68.2023,0.511622,10.9351,0.482722,10.928
0.84,-6.34225,-1.00142,0.00207055,0.0111495,0.0306148,-0.000251728,552,-6.34409,-0.999818,-0.00161895,0.0154247,0.00431646,0.00186798,0,0.00101632,0.141237,0.000241732,0.00303652,0.705398,2.64232,2.48606,5.45529,5.44314,5.45871,5.44678,-1.92966,1.65211,-68.0634,-68.0178,0.510639,10.9055,0.480441,10.8984
0.85,-6.34084,-1.00142,0.00210129,0.0112692,0.0306085,-0.000242795,557,-6.34269,-0.999815,-0.00162107,0.0154308,0.00431907,0.0018695,0,0.00102344,0.141078,0.000255659,0.0030312,0.707302,2.63624,2.47607,5.46997,5.45786,5.47338,5.4615,-1.93037,1.66664,-68.2469,-68.2012,0.509465,10.9349,0.478511,10.9278
0.86,-6.33943,-1.00141,0.00213177,0.0113838,0.030599,-0.000234082,562,-6.34129,-0.999811,-0.00162298,0.0154368,0.00432169,0.00187101,0,0.00103041,0.141233,0.000286461,0.00299923,0.705451,2.63095,2.46695,5.45562,5.44361,5.459,5.44723,-1.92056,1.67094,-68.068,-68.0227,0.508443,10.9062,0.476749,10.8992
0.87,-6.33802,-1.00141,0.00216212,0.0114919,0.0305861,-0.00022554,567,-6.33989,-0.999808,-0.00162471,0.0154428,0.00432431,0.00187253,0,0.00103724,0.141078,0.000299015,0.00299403,0.707306,2.62628,2.45481,5.46991,5.45796,5.4733,5.46156,-1.92243,1.68467,-68.2467,-68.2015,0.507539,10.9349,0.474403,10.9279
0.88,-6.33661,-1.00141,0.0021922,0.0115944,0.0305731,-0.000217214,572,-6.3385,-0.999804,-0.00162626,0.0154489,0.00432693,0.00187405,0,0.00104394,0.141234,0.000328206,0.00296389,0.705438,2.62423,2.43547,5.45543,5.44358,5.45879,5.44716,-1.91763,1.68917,-68.0663,-68.0213,0.507144,10.906,0.470664,10.899
0.89,-6.3352,-1.00141,0.00222217,0.011691,0.0305601,-0.000209046,577,-6.3371,-0.999801,-0.00162765,0.0154549,0.00432955,0.00187557,0,0.00105049,0.141083,0.000339039,0.00296069,0.707246,2.61825,2.4173,5.46938,5.45756,5.47274,5.46114,-1.92242,1.70109,-68.2406,-68.1957,0.505989,10.9339,0.467154,10.9269
0.9,-6.33378,-1.00141,0.0022519,0.0117836,0.0305471,-0.000201068,582,-6.3357,-0.999798,-0.00162887,0.015461,0.00433218,0.00187709,0,0.00105692,0.141231,0.000366091,0.00293292,0.705476,2.61269,2.39806,5.45566,5.44394,5.459,5.4475,-1.91798,1.70341,-68.0696,-68.025,0.504912,10.9065,0.463436,10.8996
0.91,-6.33237,-1.0014,0.00228153,0.011871,0.030534,-0.00019323,587,-6.3343,-0.999794,-0.00162995,0.0154671,0.0043348,0.00187861,0,0.00106322,0.141082,0.000375631,0.00293085,0.70727,2.60685,2.37992,5.4695,5.45781,5.47284,5.46136,-1.92274,1.71474,-68.2425,-68.198,0.503785,10.9342,0.459929,10.9273
0.92,-6.33096,-1.0014,0.00231094,0.0119539,0.030521,-0.000185569,592,-6.3329,-0.999791,-0.00163088,0.0154731,0.00433743,0.00188013,0,0.00106939,0.141228,0.000401232,0.00290484,0.705513,2.60452,2.36064,5.45588,5.44428,5.4592,5.44781,-1.91825,1.71808,-68.0728,-68.0285,0.503335,10.907,0.456203,10.9002
0.93,-6.32955,-1.0014,0.00234026,0.0120313,0.0305079,-0.000178034,597,-6.33151,-0.999787,-0.00163167,0.0154792,0.00434006,0.00188166,0,0.00107543,0.141085,0.000409475,0.00290413,0.707226,2.60046,2.34243,5.4691,5.45753,5.47242,5.46106,-1.92278,1.72934,-68.238,-68.1938,0.502551,10.9335,0.452685,10.9266
0.94,-6.32814,-1.00139,0.00236938,0.0121047,0.0304949,-0.000170658,602,-6.33011,-0.999783,-0.00163233,0.0154853,0.00434269,0.00188318,0,0.00108136,0.141228,0.000433324,0.00288008,0.705517,2.59778,2.32317,5.45586,5.44437,5.45916,5.44788,-1.91844,1.73192,-68.073,-68.029,0.502031,10.907,0.448962,10.9002
0.95,-6.32673,-1.00139,0.00239843,0.0121731,0.0304819,-0.000163393,607,-6.32871,-0.99978,-0.00163288,0.0154913,0.00434532,0.00188471,0,0.00108716,0.141091,0.000440384,0.00288048,0.707166,2.59405,2.30493,5.46859,5.45712,5.47189,5.46062,-1.92283,1.74248,-68.232,-68.1879,0.501311,10.9325,0.445437,10.9257
0.96,-6.32531,-1.00139,0.00242729,0.0122379,0.0304689,-0.00015627,612,-6.32731,-0.999776,-0.0016333,0.0154974,0.00434795,0.00188624,0,0.00109285,0.14123,0.000462707,0.00285815,0.705495,2.59092,2.28567,5.45564,5.44424,5.45892,5.44773,-1.91861,1.7443,-68.0706,-68.0268,0.500707,10.9067,0.441715,10.8999
0.97,-6.3239,-1.00138,0.0024561,0.0122983,0.0304558,-0.000149237,617,-6.32592,-0.999773,-0.00163362,0.0155035,0.00435059,0.00188777,0,0.00109843,0.141094,0.000468317,0.00286021,0.707122,2.58649,2.26741,5.4682,5.45682,5.47149,5.46031,-1.92299,1.75384,-68.2275,-68.1837,0.49985,10.9318,0.438187,10.925
0.98,-6.32249,-1.00138,0.00248473,0.0123555,0.0304428,-0.000142338,622,-6.32452,-0.999769,-0.00163383,0.0155095,0.00435322,0.0018893,0,0.00110389,0.14123,0.000489633,0.00283864,0.705493,2.5836,2.24815,5.45558,5.44427,5.45885,5.44774,-1.91888,1.75534,-68.0702,-68.0266,0.499291,10.9066,0.434465,10.8998
0.99,-6.32094,-1.00138,0.00251611,0.0124091,0.0304333,-0.000137027,628,-6.32285,-0.999764,-0.00163408,0.0155168,0.00435639,0.00189113,0,0.00110925,0.141229,0.000248568,0.00281986,0.705548,2.57977,2.23463,5.45599,5.44471,5.45925,5.44818,-1.9191,1.76013,-68.0754,-68.0319,0.498551,10.9074,0.431851,10.9007
1,-6.31967,-1.00137,0.00254175,0.01246,0.0304259,-0.000133161,633,-6.32145,-0.999761,-0.00163396,0.0155229,0.00435903,0.00189267,0,0.00111449,0.141218,0.000513841,0.00282181,0.705635,2.574,2.22423,5.45664,5.4454,5.4599,5.44886,-1.91935,1.76416,-68.0837,-68.0403,0.497436,10.9088,0.429842,10.902
1.01,-6.31826,-1.00137,0.00257015,0.0125088,0.0304129,-0.000126537,638,-6.32005,-0.999757,-0.00163391,0.015529,0.00436167,0.0018942,0,0.00111964,0.141083,0.000518368,0.00282367,0.707264,2.56679,2.20604,5.46922,5.45799,5.47248,5.46145,-1.92384,1.77151,-68.2408,-68.1974,0.496044,10.9339,0.426326,10.9272
1.02,-6.31685,-1.00136,0.00259839,0.0125536,0.0303999,-0.000120032,643,-6.31866,-0.999753,-0.00163375,0.0155351,0.00436432,0.00189574,0,0.00112468,0.141214,0.000537432,0.00280515,0.705687,2.56881,2.18672,5.45701,5.44584,5.46026,5.44928,-1.91975,1.77475,-68.0886,-68.0453,0.496434,10.9095,0.422593,10.9028
1.03,-6.31543,-1.00136,0.0026266,0.0125932,0.0303869,-0.00011359,648,-6.31726,-0.999749,-0.00163352,0.0155412,0.00436696,0.00189728,0,0.00112962,0.14109,0.000540653,0.0028093,0.707179,2.56892,2.16834,5.46853,5.45736,5.47178,5.46081,-1.92372,1.7846,-68.2324,-68.1891,0.496455,10.9326,0.41904,10.9259
1.04,-6.31402,-1.00136,0.00265467,0.0126296,0.0303739,-0.000107247,653,-6.31587,-0.999745,-0.00163321,0.0155473,0.00436961,0.00189882,0,0.00113446,0.141219,0.000558115,0.00279247,0.705632,2.56876,2.14903,5.45655,5.44544,5.45979,5.44887,-1.9198,1.78607,-68.0831,-68.0399,0.496424,10.9087,0.415309,10.902
1.05,-6.31261,-1.00135,0.00268274,0.0126626,0.0303609,-0.00010095,658,-6.31447,-0.999741,-0.00163285,0.0155534,0.00437226,0.00190036,0,0.00113921,0.141097,0.000560277,0.00279751,0.707088,2.56534,2.13066,5.4678,5.45669,5.47105,5.46013,-1.9238,1.79346,-68.2236,-68.1804,0.495763,10.9312,0.41176,10.9245
1.06,-6.3112,-1.00135,0.00271069,0.012694,0.0303479,-9.47366e-05,663,-6.31308,-0.999737,-0.00163241,0.0155595,0.00437491,0.0019019,0,0.00114386,0.141218,0.000576635,0.00278156,0.705636,2.56107,2.11143,5.45656,5.4455,5.4598,5.44893,-1.92025,1.7927,-68.0835,-68.0404,0.494938,10.9087,0.408043,10.9021
1.07,-6.30979,-1.00134,0.00273863,0.0127226,0.0303348,-8.85634e-05,668,-6.31169,-0.999733,-0.00163193,0.0155656,0.00437757,0.00190344,0,0.00114842,0.1411,0.000578167,0.00278731,0.707061,2.55866,2.09302,5.46757,5.4565,5.47081,5.45994,-1.92416,1.80017,-68.2209,-68.1778,0.494472,10.9307,0.404485,10.9241
1.08,-6.30838,-1.00134,0.00276646,0.0127487,0.0303218,-8.24659e-05,673,-6.31029,-0.999729,-0.00163138,0.0155717,0.00438022,0.00190498,0,0.00115289,0.141221,0.000593723,0.00277251,0.705607,2.55795,2.0737,5.45632,5.44529,5.45955,5.44872,-1.92052,1.80078,-68.0806,-68.0376,0.494335,10.9083,0.400752,10.9016
1.09,-6.30696,-1.00133,0.00279429,0.0127719,0.0303088,-7.64043e-05,678,-6.3089,-0.999725,-0.00163079,0.0155778,0.00438288,0.00190653,0,0.00115728,0.141105,0.000594783,0.00277837,0.707001,2.55545,2.05526,5.46708,5.45605,5.47032,5.45948,-1.92437,1.80763,-68.215,-68.1719,0.493852,10.9298,0.397188,10.9231
1.1,-6.30555,-1.00133,0.00282203,0.0127932,0.0302958,-7.04078e-05,683,-6.3075,-0.999721,-0.00163015,0.0155839,0.00438553,0.00190807,0,0.00116158,0.141222,0.000609242,0.00276489,0.705591,2.55414,2.03594,5.45617,5.44518,5.4594,5.4486,-1.92088,1.80763,-68.079,-68.036,0.493599,10.908,0.393454,10.9014
1.11,-6.30414,-1.00132,0.00284976,0.0128115,0.0302827,-6.44399e-05,688,-6.30611,-0.999717,-0.00162947,0.01559,0.00438819,0.00190962,0,0.00116579,0.141112,0.000609818,0.00277125,0.706914,2.55294,2.01743,5.46639,5.4554,5.46963,5.45883,-1.92453,1.81452,-68.2066,-68.1636,0.493367,10.9285,0.389877,10.9218
1.12,-6.30273,-1.00132,0.00287742,0.0128282,0.0302697,-5.85271e-05,693,-6.30472,-0.999713,-0.00162874,0.0155961,0.00439086,0.00191117,0,0.00116992,0.141226,0.000623346,0.00275887,0.70554,2.55113,1.9981,5.45576,5.4448,5.45899,5.44822,-1.92116,1.81395,-68.074,-68.031,0.493017,10.9072,0.386141,10.9006
1.13,-6.30132,-1.00131,0.00290509,0.0128428,0.0302566,-5.26338e-05,698,-6.30332,-0.999709,-0.00162799,0.0156022,0.00439352,0.00191272,0,0.00117398,0.141115,0.000623293,0.00276564,0.706876,2.54787,1.9796,5.46608,5.45512,5.46932,5.45854,-1.92492,1.81949,-68.2029,-68.1599,0.492387,10.9279,0.382565,10.9212
1.14,-6.29991,-1.00131,0.00293267,0.0128561,0.0302436,-4.67906e-05,703,-6.30193,-0.999705,-0.00162719,0.0156084,0.00439618,0.00191427,0,0.00117795,0.141226,0.000636197,0.00275389,0.705543,2.54647,1.96025,5.45577,5.44484,5.459,5.44825,-1.92166,1.81894,-68.0743,-68.0313,0.492116,10.9073,0.378826,10.9006
1.15,-6.29849,-1.0013,0.00296028,0.0128671,0.0302305,-4.09623e-05,708,-6.30054,-0.999701,-0.00162637,0.0156145,0.00439885,0.00191583,0,0.00118185,0.141118,0.000635791,0.00276099,0.706842,2.54422,1.94169,5.46581,5.45487,5.46905,5.45829,-1.92531,1.82457,-68.1996,-68.1566,0.491681,10.9273,0.37524,10.9207
1.16,-6.29708,-1.0013,0.00298781,0.0128773,0.0302266,-3.9527e-05,714,-6.29887,-0.999696,-0.00162551,0.0156218,0.00440205,0.00191769,0,0.00118568,0.141226,0.00064799,0.00275001,0.705546,2.54367,1.93589,5.45579,5.44487,5.45902,5.44829,-1.92187,1.82379,-68.0746,-68.0316,0.491576,10.9073,0.374119,10.9007
1.17,-6.29567,-1.00129,0.00301537,0.0128858,0.0302136,-3.37547e-05,719,-6.29748,-0.999691,-0.00162464,0.015628,0.00440472,0.00191925,0,0.00118943,0.141121,0.000647346,0.00275709,0.706808,2.53918,1.91735,5.46554,5.45461,5.46877,5.45803,-1.92549,1.82796,-68.1963,-68.1533,0.490708,10.9268,0.370536,10.9201
1.18,-6.29426,-1.00129,0.00304286,0.0128934,0.0302005,-2.80209e-05,724,-6.29609,-0.999687,-0.00162374,0.0156341,0.00440739,0.0019208,0,0.00119311,0.141226,0.000659032,0.00274664,0.705548,2.5365,1.898,5.45579,5.44489,5.45902,5.44831,-1.92248,1.82645,-68.0747,-68.0318,0.49019,10.9073,0.366797,10.9007
1.19,-6.29285,-1.00128,0.00307037,0.0128998,0.0301874,-2.22948e-05,729,-6.29469,-0.999683,-0.00162282,0.0156402,0.00441007,0.00192236,0,0.00119672,0.141123,0.00065821,0.00275396,0.706774,2.53315,1.87942,5.46527,5.45436,5.46851,5.45778,-1.92599,1.83094,-68.1931,-68.1501,0.489543,10.9263,0.363206,10.9196
1.2,-6.29144,-1.00128,0.00309783,0.0129054,0.0301744,-1.66024e-05,734,-6.2933,-0.999678,-0.00162187,0.0156464,0.00441274,0.00192392,0,0.00120026,0.141224,0.000669377,0.00274412,0.705562,2.5305,1.86007,5.4559,5.44501,5.45913,5.44842,-1.9231,1.8294,-68.0761,-68.0332,0.48903,10.9075,0.359466,10.9009
1.21,-6.29002,-1.00127,0.00312531,0.0129096,0.0301613,-1.09161e-05,739,-6.29191,-0.999674,-0.00162091,0.0156525,0.00441542,0.00192548,0,0.00120374,0.141125,0.000668426,0.0027515,0.706749,2.52842,1.84143,5.46508,5.45417,5.46831,5.45759,-1.92648,1.83423,-68.1907,-68.1477,0.488627,10.9259,0.355864,10.9192
1.22,-6.28861,-1.00126,0.00315273,0.0129127,0.0301482,-5.25984e-06,744,-6.29052,-0.99967,-0.00161992,0.0156587,0.0044181,0.00192705,0,0.00120715,0.141226,0.000679164,0.00274227,0.705541,2.52639,1.82205,5.45573,5.44485,5.45896,5.44826,-1.9236,1.83278,-68.0741,-68.0312,0.488235,10.9072,0.352119,10.9006
1.23,-6.2872,-1.00126,0.00318019,0.0129146,0.0301351,3.96195e-07,749,-6.28913,-0.999665,-0.00161893,0.0156648,0.00442078,0.00192861,0,0.0012105,0.141128,0.000677852,0.00275003,0.706717,2.52421,1.80339,5.46482,5.45392,5.46805,5.45734,-1.92697,1.83731,-68.1875,-68.1445,0.487814,10.9254,0.348512,10.9187
1.24,-6.28579,-1.00125,0.0032076,0.0129157,0.030122,6.02685e-06,754,-6.28774,-0.999661,-0.00161791,0.0156709,0.00442346,0.00193018,0,0.00121378,0.141225,0.000688095,0.0027413,0.705555,2.52196,1.784,5.45584,5.44496,5.45907,5.44838,-1.92423,1.83567,-68.0755,-68.0325,0.48738,10.9074,0.344765,10.9008
1.25,-6.28438,-1.00125,0.00323503,0.0129155,0.0301089,1.16578e-05,759,-6.28635,-0.999656,-0.00161689,0.0156771,0.00442615,0.00193174,0,0.00121701,0.141131,0.000686734,0.00274902,0.706677,2.52065,1.76528,5.46451,5.45362,5.46775,5.45704,-1.92744,1.84029,-68.1837,-68.1407,0.487127,10.9248,0.341148,10.9181
1.26,-6.28296,-1.00124,0.00326243,0.0129144,0.0300958,1.72683e-05,764,-6.28496,-0.999652,-0.00161586,0.0156833,0.00442883,0.00193331,0,0.00122017,0.141227,0.000696488,0.00274099,0.705532,2.51863,1.74587,5.45565,5.44478,5.45889,5.4482,-1.92474,1.83859,-68.0733,-68.0303,0.486735,10.9071,0.337396,10.9004
1.27,-6.28155,-1.00124,0.00328986,0.0129122,0.0300827,2.28844e-05,769,-6.28357,-0.999647,-0.00161482,0.0156894,0.00443152,0.00193488,0,0.00122328,0.141133,0.000694786,0.00274901,0.706656,2.51708,1.72712,5.46435,5.45346,5.46759,5.45689,-1.92798,1.84288,-68.1818,-68.1387,0.486435,10.9245,0.333774,10.9178
1.28,-6.28014,-1.00123,0.00331724,0.0129095,0.0300696,2.84823e-05,774,-6.28218,-0.999642,-0.00161376,0.0156956,0.00443421,0.00193645,0,0.00122633,0.141227,0.000704298,0.00274105,0.705527,2.5135,1.70772,5.45562,5.44475,5.45886,5.44817,-1.92538,1.84027,-68.0729,-68.0299,0.485744,10.907,0.330023,10.9004
1.29,-6.27859,-1.00122,0.00334738,0.012907,0.03006,3.24561e-05,780,-6.28051,-0.999637,-0.00161273,0.015703,0.00443744,0.00193833,0,0.00122933,0.141231,0.000453051,0.00273262,0.705526,2.50945,1.69395,5.45561,5.44474,5.45885,5.44816,-1.92564,1.84015,-68.0728,-68.0298,0.484961,10.907,0.327362,10.9004
1.3,-6.27732,-1.00122,0.00337206,0.0129046,0.0300525,3.53128e-05,785,-6.27913,-0.999632,-0.00161164,0.0157091,0.00444013,0.00193991,0,0.00123227,0.141222,0.00071152,0.00274181,0.705587,2.50587,1.68322,5.45608,5.44521,5.45932,5.44863,-1.92597,1.84039,-68.0787,-68.0356,0.484269,10.908,0.32529,10.9013
1.31,-6.27591,-1.00121,0.00339949,0.0129019,0.0300393,4.0912e-05,790,-6.27774,-0.999628,-0.00161058,0.0157153,0.00444283,0.00194148,0,0.00123516,0.141126,0.000710037,0.00274886,0.706743,2.50184,1.66451,5.46502,5.45413,5.46826,5.45756,-1.92936,1.84349,-68.1902,-68.1471,0.483492,10.9258,0.321673,10.9192
1.32,-6.27449,-1.00121,0.00342688,0.0128991,0.0300262,4.64851e-05,795,-6.27635,-0.999623,-0.00160949,0.0157215,0.00444553,0.00194306,0,0.00123799,0.141219,0.000719606,0.00274065,0.705626,2.49727,1.64511,5.45638,5.44551,5.45962,5.44893,-1.92681,1.84043,-68.0824,-68.0394,0.482609,10.9085,0.317925,10.9019
1.33,-6.27308,-1.0012,0.0034543,0.0128962,0.0300131,5.2064e-05,800,-6.27496,-0.999618,-0.00160841,0.0157276,0.00444822,0.00194464,0,0.00124078,0.141132,0.000718048,0.00274835,0.706669,2.4932,1.62637,5.46445,5.45357,5.46769,5.45699,-1.92991,1.84322,-68.1831,-68.14,0.481821,10.9247,0.314303,10.918
1.34,-6.27167,-1.0012,0.00348168,0.0128933,0.03,5.76286e-05,805,-6.27357,-0.999613,-0.00160732,0.0157338,0.00445092,0.00194621,0,0.00124351,0.141222,0.000727173,0.00274102,0.705588,2.4886,1.60697,5.45609,5.44522,5.45933,5.44864,-1.92746,1.84026,-68.0788,-68.0358,0.480932,10.908,0.310554,10.9013
1.35,-6.27026,-1.00119,0.00350911,0.0128904,0.0299868,6.32017e-05,810,-6.27218,-0.999608,-0.00160622,0.01574,0.00445363,0.00194779,0,0.0012462,0.141136,0.000725637,0.00274867,0.706619,2.48449,1.58821,5.46407,5.45318,5.46731,5.45661,-1.93052,1.84302,-68.1783,-68.1352,0.480138,10.9239,0.306928,10.9172
1.36,-6.26885,-1.00118,0.0035365,0.0128875,0.0299737,6.87588e-05,815,-6.2708,-0.999604,-0.00160511,0.0157462,0.00445633,0.00194938,0,0.00124884,0.141223,0.000734773,0.00274121,0.705572,2.47986,1.56881,5.45597,5.4451,5.4592,5.44852,-1.92815,1.84016,-68.0772,-68.0342,0.479244,10.9077,0.303178,10.9011
1.37,-6.26743,-1.00118,0.00356392,0.0128846,0.0299605,7.43206e-05,820,-6.26941,-0.999599,-0.001604,0.0157524,0.00445904,0.00195096,0,0.00125143,0.141138,0.000733433,0.00274843,0.706595,2.47572,1.55003,5.46388,5.45299,5.46712,5.45642,-1.9312,1.84289,-68.1759,-68.1329,0.478443,10.9235,0.29955,10.9169
1.38,-6.26602,-1.00117,0.00359131,0.0128816,0.0299474,7.98663e-05,825,-6.26802,-0.999594,-0.00160288,0.0157585,0.00446174,0.00195254,0,0.00125398,0.141226,0.000742479,0.00274119,0.705544,2.47105,1.53062,5.45575,5.44489,5.45899,5.44831,-1.92881,1.84001,-68.0746,-68.0316,0.477542,10.9073,0.295799,10.9006
1.39,-6.26461,-1.00116,0.00361873,0.0128786,0.0299342,8.54186e-05,830,-6.26664,-0.999589,-0.00160175,0.0157647,0.00446445,0.00195413,0,0.00125648,0.141142,0.000741139,0.00274846,0.706551,2.46687,1.51183,5.46354,5.45265,5.46678,5.45608,-1.93182,1.8427,-68.1717,-68.1286,0.476733,10.9229,0.292168,10.9162
1.4,-6.2632,-1.00116,0.00364612,0.0128761,0.0299302,8.65831e-05,836,-6.26497,-0.999583,-0.00160062,0.0157722,0.0044677,0.00195603,0,0.00125894,0.141226,0.000750021,0.00274143,0.705541,2.46309,1.50606,5.45573,5.44486,5.45897,5.44828,-1.92924,1.83996,-68.0743,-68.0313,0.476003,10.9073,0.291052,10.9006
1.41,-6.26179,-1.00115,0.00367355,0.0128731,0.0299171,9.21258e-05,841,-6.26359,-0.999578,-0.00159948,0.0157784,0.00447042,0.00195762,0,0.00126135,0.141142,0.000748779,0.00274848,0.706545,2.45887,1.48726,5.46349,5.45261,5.46673,5.45603,-1.93224,1.84265,-68.1711,-68.1281,0.475188,10.9228,0.287419,10.9161
1.42,-6.26038,-1.00115,0.00370093,0.0128701,0.0299039,9.76515e-05,846,-6.2622,-0.999573,-0.00159833,0.0157846,0.00447313,0.00195921,0,0.00126373,0.141227,0.000757702,0.00274136,0.705532,2.45415,1.46785,5.45566,5.44479,5.4589,5.44821,-1.92995,1.83987,-68.0734,-68.0304,0.474275,10.9071,0.283668,10.9005
1.43,-6.25896,-1.00114,0.00372836,0.012867,0.0298907,0.000103184,851,-6.26081,-0.999568,-0.00159718,0.0157908,0.00447585,0.0019608,0,0.00126606,0.141145,0.000756514,0.00274843,0.706507,2.44989,1.44903,5.4632,5.45232,5.46644,5.45574,-1.93287,1.84248,-68.1675,-68.1244,0.473451,10.9222,0.280032,10.9155
1.44,-6.25755,-1.00113,0.00375575,0.0128639,0.0298776,0.0001087,856,-6.25943,-0.999563,-0.00159602,0.015797,0.00447857,0.00196239,0,0.00126835,0.141227,0.00076527,0.00274154,0.705525,2.44514,1.42962,5.45561,5.44474,5.45884,5.44816,-1.93066,1.83979,-68.0727,-68.0297,0.472533,10.907,0.27628,10.9003
1.45,-6.25614,-1.00113,0.00378317,0.0128609,0.0298644,0.000114223,861,-6.25804,-0.999558,-0.00159485,0.0158032,0.00448129,0.00196399,0,0.0012706,0.141149,0.000764262,0.00274835,0.706463,2.44083,1.41078,5.46286,5.45198,5.4661,5.45541,-1.93349,1.84229,-68.1633,-68.1202,0.4717,10.9215,0.27264,10.9148
1.46,-6.25473,-1.00112,0.00381056,0.0128577,0.0298512,0.000119731,866,-6.25666,-0.999553,-0.00159368,0.0158094,0.00448401,0.00196558,0,0.00127281,0.141228,0.000772846,0.00274175,0.705514,2.43605,1.39137,5.45552,5.44466,5.45876,5.44807,-1.93137,1.83969,-68.0717,-68.0287,0.470777,10.9068,0.268888,10.9002
1.47,-6.25332,-1.00111,0.00383799,0.0128546,0.029838,0.000125244,871,-6.25527,-0.999547,-0.0015925,0.0158156,0.00448673,0.00196718,0,0.00127499,0.141151,0.000771925,0.00274836,0.706442,2.4317,1.37252,5.4627,5.45182,5.46594,5.45524,-1.93416,1.84217,-68.1612,-68.1181,0.469936,10.9212,0.265246,10.9145
1.48,-6.2519,-1.00111,0.00386538,0.0128515,0.0298248,0.000130742,876,-6.25389,-0.999542,-0.00159131,0.0158218,0.00448946,0.00196877,0,0.00127713,0.141229,0.000780498,0.00274178,0.705497,2.42688,1.3531,5.4554,5.44453,5.45863,5.44795,-1.93205,1.83958,-68.0701,-68.0271,0.469005,10.9066,0.261492,10.8999
1.49,-6.25049,-1.0011,0.0038928,0.0128484,0.0298116,0.000136244,881,-6.2525,-0.999537,-0.00159012,0.015828,0.00449218,0.00197037,0,0.00127923,0.141155,0.000779678,0.0027483,0.706394,2.42249,1.33424,5.46233,5.45145,5.46557,5.45487,-1.93477,1.84197,-68.1566,-68.1135,0.468156,10.9204,0.257847,10.9138
