t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.76,-6.35143,-1.00127,0.00192297,0.0100721,0.0299529,-0.000256394,519,-6.35333,-0.999839,-0.00144502,0.0153849,0.00429924,0.00185802,0,0.00111903,0.148368,0.000899941,0.0032447,0.619703,2.45463,2.04537,5.46814,5.45567,5.47175,5.45952,-1.92671,1.70858,-68.6224,-68.5742,0.474505,10.9313,0.39539,10.9238
0.77,-6.34995,-1.00126,0.00195601,0.0101119,0.0299175,-0.000245101,524,-6.35193,-0.999836,-0.00143869,0.0153909,0.00430185,0.00185953,0,0.00112318,0.14773,0.000871853,0.00329472,0.627365,2.44367,1.99601,5.53572,5.52313,5.53938,5.52704,-1.94905,1.74577,-69.4709,-69.4218,0.472387,11.0664,0.385849,11.0588
0.78,-6.34847,-1.00125,0.00198874,0.010142,0.0298911,-0.000238225,530,-6.35025,-0.999832,-0.00143226,0.0153982,0.00430497,0.00186134,0,0.00112714,0.148378,0.000926363,0.00323041,0.619582,2.44921,1.95504,5.46702,5.45462,5.47066,5.45851,-1.92567,1.74456,-68.6092,-68.5606,0.473458,10.9292,0.37793,10.9216
0.79,-6.34699,-1.00124,0.00202158,0.0101621,0.0298556,-0.000227109,535,-6.34885,-0.999829,-0.00142574,0.0154042,0.00430758,0.00186285,0,0.00113092,0.147736,0.000894746,0.00328401,0.627281,2.43885,1.90552,5.53493,5.52241,5.53863,5.52635,-1.94828,1.77955,-69.4618,-69.4124,0.471454,11.065,0.368357,11.0573
0.8,-6.34551,-1.00123,0.00205414,0.0101733,0.02982,-0.000216062,540,-6.34745,-0.999826,-0.00141917,0.0154102,0.00431019,0.00186436,0,0.00113453,0.148386,0.000946433,0.00322261,0.619472,2.44382,1.85091,5.46602,5.45367,5.46969,5.45758,-1.92522,1.7762,-68.5973,-68.5483,0.472415,10.9273,0.357799,10.9197
0.81,-6.34403,-1.00122,0.00208686,0.010176,0.0297843,-0.000205053,545,-6.34605,-0.999822,-0.00141254,0.0154163,0.0043128,0.00186587,0,0.00113796,0.147742,0.00091168,0.00327943,0.627208,2.43406,1.80121,5.53426,5.52177,5.53799,5.52574,-1.94808,1.80924,-69.4539,-69.4041,0.470529,11.0637,0.348192,11.056
0.82,-6.34255,-1.00121,0.00211933,0.0101714,0.0297577,-0.0001984,551,-6.34437,-0.999819,-0.00140587,0.0154235,0.00431594,0.00186768,0,0.00114123,0.148395,0.000960938,0.00322043,0.619371,2.43973,1.75988,5.4651,5.45277,5.46881,5.45672,-1.92475,1.80364,-68.5864,-68.5369,0.471624,10.9255,0.340203,10.9179
0.83,-6.34107,-1.0012,0.00215197,0.0101617,0.029722,-0.000187447,556,-6.34297,-0.999815,-0.00139917,0.0154295,0.00431855,0.00186919,0,0.00114433,0.147748,0.000923923,0.00327886,0.627137,2.42109,1.71019,5.53362,5.52114,5.53738,5.52514,-1.94808,1.8295,-69.4464,-69.3962,0.468021,11.0625,0.330597,11.0548
0.84,-6.33959,-1.00119,0.0021844,0.0101479,0.0296862,-0.000176511,561,-6.34157,-0.999812,-0.00139245,0.0154356,0.00432117,0.00187071,0,0.00114729,0.148403,0.00097206,0.00321994,0.619267,2.41274,1.65546,5.46417,5.45186,5.4679,5.45582,-1.9254,1.81462,-68.575,-68.5253,0.466407,10.9237,0.320017,10.916
0.85,-6.33811,-1.00117,0.00221704,0.0101348,0.0296595,-0.000169897,567,-6.33989,-0.999808,-0.00138572,0.0154428,0.00432431,0.00187253,0,0.00115009,0.147754,0.000933933,0.00327931,0.627063,2.38704,1.61931,5.53297,5.52049,5.53673,5.5245,-1.9488,1.83516,-69.4383,-69.3881,0.461439,11.0612,0.313029,11.0535
0.86,-6.33663,-1.00116,0.00224946,0.01012,0.0296237,-0.000158975,572,-6.3385,-0.999804,-0.00137897,0.0154489,0.00432693,0.00187405,0,0.00115275,0.148421,0.000982307,0.00321964,0.619055,2.36907,1.56462,5.46231,5.45,5.46603,5.45396,-1.92599,1.81388,-68.5516,-68.502,0.457965,10.92,0.302458,10.9123
0.87,-6.33515,-1.00115,0.0022821,0.0101061,0.0295879,-0.00014805,577,-6.3371,-0.999801,-0.00137221,0.0154549,0.00432955,0.00187557,0,0.00115528,0.147764,0.000943682,0.00327976,0.626937,2.34391,1.51493,5.53185,5.51938,5.53562,5.52339,-1.94991,1.83555,-69.4244,-69.3741,0.453101,11.059,0.292851,11.0512
0.88,-6.33366,-1.00114,0.00231453,0.0100912,0.0295521,-0.000137137,582,-6.3357,-0.999798,-0.00136542,0.015461,0.00433218,0.00187709,0,0.00115766,0.148436,0.00099245,0.00321945,0.618869,2.32438,1.46018,5.46067,5.44836,5.46439,5.45232,-1.92695,1.81319,-68.531,-68.4814,0.449327,10.9167,0.282268,10.909
0.89,-6.33218,-1.00113,0.00234716,0.0100774,0.0295253,-0.000130546,588,-6.33402,-0.999793,-0.00135863,0.0154683,0.00433533,0.00187891,0,0.00115992,0.147773,0.000953396,0.00328013,0.626836,2.30163,1.42392,5.53096,5.5185,5.53473,5.5225,-1.95079,1.83606,-69.4132,-69.3629,0.444929,11.0572,0.275259,11.0495
0.9,-6.3307,-1.00112,0.00237959,0.0100624,0.0294894,-0.000119644,593,-6.33262,-0.99979,-0.00135182,0.0154743,0.00433795,0.00188044,0,0.00116205,0.148441,0.0010023,0.00321932,0.618815,2.28053,1.36915,5.46019,5.44788,5.46391,5.45184,-1.92799,1.81292,-68.525,-68.4754,0.440849,10.9157,0.264671,10.9081
0.91,-6.32922,-1.00111,0.00241223,0.0100479,0.0294535,-0.00010874,598,-6.33123,-0.999786,-0.00134499,0.0154804,0.00434058,0.00188196,0,0.00116406,0.147765,0.000962891,0.00328024,0.626924,2.25838,1.31937,5.53174,5.51928,5.53551,5.52329,-1.95253,1.83715,-69.423,-69.3727,0.436568,11.0588,0.255048,11.051
0.92,-6.32774,-1.0011,0.00244465,0.0100334,0.0294267,-0.000102178,604,-6.32955,-0.999782,-0.00133815,0.0154877,0.00434374,0.00188379,0,0.00116596,0.148449,0.00101245,0.00321876,0.618708,2.23653,1.27802,5.45924,5.44694,5.46296,5.4509,-1.92887,1.81249,-68.5132,-68.4635,0.432344,10.9139,0.247055,10.9062
0.93,-6.32626,-1.00109,0.00247728,0.0100185,0.0293907,-9.12859e-05,609,-6.32815,-0.999778,-0.00133129,0.0154937,0.00434637,0.00188532,0,0.00116773,0.147774,0.000972555,0.00328061,0.626822,2.21537,1.22817,5.53084,5.51837,5.53461,5.52238,-1.95341,1.83736,-69.4116,-69.3614,0.428254,11.057,0.237418,11.0492
0.94,-6.32478,-1.00108,0.00250971,0.0100034,0.0293548,-8.04053e-05,614,-6.32676,-0.999775,-0.00132442,0.0154998,0.00434901,0.00188685,0,0.0011694,0.148463,0.00102244,0.0032187,0.618539,2.1915,1.17325,5.45776,5.44546,5.46147,5.44941,-1.92988,1.81185,-68.4945,-68.4449,0.42364,10.9109,0.2268,10.9032
0.95,-6.3233,-1.00107,0.00254234,0.00998892,0.0293279,-7.38528e-05,620,-6.32508,-0.99977,-0.00131754,0.0155071,0.00435217,0.00188868,0,0.00117096,0.147781,0.000982136,0.003281,0.626738,2.17128,1.13688,5.5301,5.51764,5.53387,5.52165,-1.95437,1.83704,-69.4024,-69.3521,0.419731,11.0555,0.219771,11.0477
0.96,-6.32181,-1.00106,0.00257477,0.00997373,0.0292919,-6.29819e-05,625,-6.32368,-0.999767,-0.00131064,0.0155132,0.00435481,0.00189022,0,0.00117242,0.148466,0.00103218,0.00321864,0.618501,2.14727,1.08191,5.45743,5.44513,5.46115,5.44908,-1.93097,1.81163,-68.4904,-68.4408,0.415089,10.9102,0.209145,10.9026
0.97,-6.32033,-1.00105,0.0026074,0.00995858,0.0292559,-5.21105e-05,630,-6.32229,-0.999763,-0.00130372,0.0155193,0.00435745,0.00189175,0,0.00117377,0.147781,0.000991749,0.00328101,0.626732,2.12608,1.032,5.53005,5.51759,5.53382,5.52159,-1.95587,1.8369,-69.4017,-69.3515,0.410993,11.0554,0.199496,11.0476
0.98,-6.31885,-1.00104,0.00263983,0.00994328,0.0292199,-4.12503e-05,635,-6.32089,-0.999759,-0.00129679,0.0155254,0.00436009,0.00189328,0,0.00117502,0.148479,0.00104217,0.00321849,0.618348,2.10196,0.976922,5.45607,5.44378,5.45979,5.44773,-1.93202,1.81103,-68.4733,-68.4238,0.406331,10.9075,0.188849,10.8998
0.99,-6.31737,-1.00102,0.00267247,0.00992851,0.0291929,-3.47221e-05,641,-6.31922,-0.999755,-0.00128985,0.0155327,0.00436326,0.00189512,0,0.00117618,0.147787,0.00100127,0.00328143,0.62666,2.08164,0.940509,5.52941,5.51695,5.53318,5.52096,-1.95687,1.83657,-69.3937,-69.3435,0.402402,11.0541,0.18181,11.0464
1,-6.31589,-1.00101,0.00270489,0.00991312,0.0291568,-2.38713e-05,646,-6.31782,-0.999751,-0.00128289,0.0155388,0.00436591,0.00189666,0,0.00117725,0.148481,0.00105188,0.00321842,0.618321,2.05745,0.885391,5.45584,5.44354,5.45955,5.4475,-1.93313,1.81084,-68.4704,-68.4208,0.397727,10.9071,0.171155,10.8994
1.01,-6.31441,-1.001,0.00273753,0.00989771,0.0291207,-1.30197e-05,651,-6.31643,-0.999747,-0.00127591,0.0155448,0.00436855,0.0018982,0,0.00117823,0.147786,0.00101083,0.00328146,0.626664,2.03616,0.835411,5.52945,5.51699,5.53321,5.52099,-1.9584,1.83646,-69.3942,-69.344,0.39361,11.0542,0.161493,11.0464
1.02,-6.31293,-1.00099,0.00276995,0.00988274,0.0290938,-6.51726e-06,657,-6.31475,-0.999742,-0.00126893,0.0155522,0.00437173,0.00190005,0,0.00117912,0.148493,0.00106187,0.00321822,0.618174,2.01278,0.793731,5.45454,5.44225,5.45826,5.4462,-1.93389,1.81029,-68.4542,-68.4046,0.38909,10.9045,0.153436,10.8968
1.03,-6.31145,-1.00098,0.00280259,0.00986723,0.0290576,4.32514e-06,662,-6.31336,-0.999738,-0.00126193,0.0155583,0.00437438,0.00190159,0,0.00117992,0.147792,0.0010203,0.00328192,0.626599,1.99143,0.743724,5.52888,5.51642,5.53264,5.52043,-1.95941,1.83615,-69.3871,-69.3368,0.384964,11.0531,0.143769,11.0453
1.04,-6.30996,-1.00097,0.00283501,0.00985166,0.0290215,1.51562e-05,667,-6.31196,-0.999734,-0.00125491,0.0155644,0.00437703,0.00190313,0,0.00118064,0.148495,0.00107156,0.00321812,0.618155,1.96707,0.688458,5.45438,5.44209,5.45809,5.44604,-1.93533,1.8101,-68.4521,-68.4025,0.380254,10.9041,0.133086,10.8965
1.05,-6.30848,-1.00096,0.00286765,0.00983657,0.0289944,2.16475e-05,673,-6.31029,-0.999729,-0.00124788,0.0155717,0.00438022,0.00190498,0,0.00118128,0.147791,0.00102983,0.00328198,0.62661,1.94657,0.651968,5.52898,5.51652,5.53275,5.52053,-1.96065,1.83609,-69.3883,-69.3381,0.376292,11.0533,0.126032,11.0455
1.06,-6.30685,-1.00094,0.00290332,0.0098189,0.0289499,3.56945e-05,678,-6.3089,-0.999725,-0.00124003,0.0155778,0.00438288,0.00190653,0,0.00118184,0.148505,0.00123301,0.00322718,0.618014,1.91907,0.584345,5.45314,5.44085,5.45685,5.4448,-1.93634,1.80955,-68.4365,-68.387,0.370975,10.9017,0.11296,10.894
1.07,-6.30552,-1.00093,0.00293272,0.00980522,0.028922,4.32909e-05,683,-6.3075,-0.999721,-0.00123378,0.0155839,0.00438553,0.00190807,0,0.00118232,0.147804,0.00103938,0.00328261,0.626455,1.90062,0.546501,5.52761,5.51515,5.53137,5.51916,-1.96171,1.83548,-69.3711,-69.3209,0.367408,11.0505,0.105644,11.0428
1.08,-6.30404,-1.00092,0.00296514,0.00979001,0.0288949,4.976e-05,689,-6.30583,-0.999716,-0.00122671,0.0155912,0.00438873,0.00190993,0,0.00118273,0.148507,0.00109117,0.0032179,0.618006,1.87701,0.504679,5.45306,5.44077,5.45677,5.44472,-1.93727,1.80943,-68.4355,-68.386,0.362846,10.9015,0.0975595,10.8938
1.09,-6.30256,-1.00091,0.00299779,0.00977423,0.0288587,6.05724e-05,694,-6.30444,-0.999712,-0.00121962,0.0155973,0.00439139,0.00191148,0,0.00118307,0.147801,0.00104886,0.00328265,0.626483,1.85546,0.454548,5.52786,5.5154,5.53162,5.51941,-1.96299,1.83546,-69.3743,-69.324,0.35868,11.051,0.0878688,11.0433
1.1,-6.30107,-1.0009,0.00303021,0.00975843,0.0288224,7.13745e-05,699,-6.30305,-0.999708,-0.00121252,0.0156035,0.00439405,0.00191303,0,0.00118334,0.148502,0.00110086,0.00321751,0.618067,1.83087,0.399125,5.45361,5.44132,5.45732,5.44527,-1.93894,1.80949,-68.4424,-68.3929,0.353927,10.9026,0.077155,10.8949
1.11,-6.29959,-1.00089,0.00306285,0.0097431,0.0287953,7.78281e-05,705,-6.30138,-0.999703,-0.00120541,0.0156108,0.00439725,0.00191489,0,0.00118354,0.14779,0.00105813,0.00328275,0.626612,1.81018,0.362552,5.529,5.51654,5.53277,5.52055,-1.96457,1.83575,-69.3886,-69.3383,0.349926,11.0533,0.0700849,11.0455
1.12,-6.29811,-1.00088,0.00309527,0.00972723,0.028759,8.86172e-05,710,-6.29998,-0.999699,-0.00119828,0.0156169,0.00439992,0.00191645,0,0.00118367,0.148505,0.00111064,0.00321727,0.61803,1.78548,0.307032,5.45328,5.44099,5.45699,5.44494,-1.94002,1.80927,-68.4382,-68.3887,0.345152,10.9019,0.0593524,10.8943
1.13,-6.29663,-1.00086,0.00312792,0.00971133,0.0287227,9.94075e-05,715,-6.29859,-0.999695,-0.00119114,0.0156231,0.00440259,0.001918,0,0.00118374,0.147791,0.00106761,0.00328297,0.6266,1.76381,0.256851,5.5289,5.51644,5.53266,5.52044,-1.96604,1.83559,-69.3873,-69.337,0.340962,11.0531,0.0496519,11.0453
1.14,-6.29515,-1.00085,0.00316034,0.0096954,0.0286864,0.000110188,720,-6.2972,-0.99969,-0.00118399,0.0156292,0.00440526,0.00191956,0,0.00118374,0.148517,0.00112046,0.00321735,0.617886,1.739,0.201228,5.45201,5.43973,5.45573,5.44368,-1.94108,1.8087,-68.4224,-68.3729,0.336167,10.8994,0.0388995,10.8917
1.15,-6.29367,-1.00084,0.00319298,0.00967996,0.0286592,0.000116619,726,-6.29553,-0.999685,-0.00117682,0.0156366,0.00440846,0.00192143,0,0.00118368,0.147792,0.00107707,0.00328322,0.626595,1.71819,0.164627,5.52885,5.51639,5.53262,5.5204,-1.96722,1.83546,-69.3867,-69.3365,0.332144,11.053,0.031824,11.0452
1.16,-6.29219,-1.00083,0.0032254,0.00966398,0.0286228,0.000127389,731,-6.29414,-0.999681,-0.00116964,0.0156427,0.00441114,0.00192299,0,0.00118356,0.148506,0.00113005,0.00321687,0.618022,1.69333,0.109003,5.45321,5.44092,5.45692,5.44487,-1.94266,1.80902,-68.4374,-68.3879,0.327339,10.9018,0.0210713,10.8941
1.17,-6.29071,-1.00082,0.00325805,0.00964797,0.0285865,0.000138158,736,-6.29275,-0.999677,-0.00116245,0.0156488,0.00441381,0.00192455,0,0.00118338,0.147783,0.00108637,0.00328332,0.626698,1.67153,0.0587732,5.52976,5.5173,5.53353,5.52131,-1.96903,1.83565,-69.3982,-69.3479,0.323123,11.0548,0.0113615,11.0471
1.18,-6.28922,-1.00081,0.00329047,0.00963246,0.0285592,0.000144562,742,-6.29108,-0.999671,-0.00115524,0.0156562,0.00441703,0.00192642,0,0.00118314,0.148519,0.00113996,0.00321685,0.617855,1.64746,0.0166073,5.45174,5.43946,5.45546,5.44341,-1.94335,1.8084,-68.419,-68.3695,0.31847,10.8989,0.00321036,10.8912
1.19,-6.28774,-1.00079,0.00332312,0.00961639,0.0285228,0.000155323,747,-6.28969,-0.999667,-0.00114802,0.0156623,0.00441971,0.00192798,0,0.00118284,0.147785,0.00109583,0.00328365,0.626669,1.6256,-0.0336284,5.5295,5.51704,5.53327,5.52105,-1.97014,1.83546,-69.3949,-69.3447,0.314244,11.0543,-0.00650071,11.0465
1.2,-6.28626,-1.00078,0.00335553,0.0096003,0.0284864,0.000166071,752,-6.2883,-0.999662,-0.00114078,0.0156685,0.00442239,0.00192955,0,0.00118249,0.148534,0.00114995,0.00321674,0.617676,1.6005,-0.0894961,5.45016,5.43788,5.45387,5.44182,-1.9443,1.80772,-68.3991,-68.3496,0.309392,10.8957,-0.0173005,10.888
1.21,-6.28478,-1.00077,0.00338819,0.0095847,0.0284591,0.000172467,758,-6.28663,-0.999657,-0.00113353,0.0156759,0.00442561,0.00193143,0,0.00118209,0.147793,0.00110526,0.00328425,0.626581,1.5795,-0.12615,5.52873,5.51627,5.5325,5.52028,-1.97107,1.83508,-69.3852,-69.335,0.305333,11.0528,-0.024386,11.045
1.22,-6.2833,-1.00076,0.00342061,0.00956855,0.0284227,0.000183208,763,-6.28524,-0.999652,-0.00112627,0.015682,0.0044283,0.001933,0,0.00118163,0.148537,0.00115963,0.00321672,0.61764,1.55432,-0.182057,5.44984,5.43756,5.45355,5.44151,-1.94537,1.8075,-68.3951,-68.3457,0.300467,10.8951,-0.0351935,10.8874
1.23,-6.28182,-1.00075,0.00345326,0.00955237,0.0283862,0.000193951,768,-6.28385,-0.999648,-0.00111899,0.0156882,0.00443098,0.00193456,0,0.00118112,0.147792,0.00111475,0.0032844,0.626581,1.53234,-0.232347,5.52874,5.51628,5.5325,5.52028,-1.97257,1.83496,-69.3853,-69.3351,0.296217,11.0528,-0.0449151,11.045
1.24,-6.28033,-1.00073,0.00348568,0.00953669,0.0283589,0.000200321,774,-6.28218,-0.999642,-0.0011117,0.0156956,0.00443421,0.00193645,0,0.00118056,0.14855,0.00116961,0.00321657,0.617481,1.50797,-0.274745,5.44844,5.43616,5.45215,5.44011,-1.94607,1.80691,-68.3776,-68.3281,0.291506,10.8923,-0.0531111,10.8846
1.25,-6.27885,-1.00072,0.00351834,0.00952046,0.0283223,0.000211055,779,-6.28079,-0.999638,-0.0011044,0.0157017,0.0044369,0.00193802,0,0.00117995,0.147788,0.00112389,0.00328502,0.626639,1.48595,-0.325013,5.52924,5.51678,5.53301,5.52079,-1.97393,1.83503,-69.3916,-69.3414,0.28725,11.0538,-0.0628284,11.046
1.26,-6.27737,-1.00071,0.00355076,0.0095042,0.0282858,0.000221775,784,-6.2794,-0.999633,-0.00109708,0.0157079,0.00443959,0.00193959,0,0.00117929,0.148557,0.00117961,0.00321606,0.617404,1.46056,-0.381122,5.44777,5.43549,5.45148,5.43944,-1.94733,1.80655,-68.3691,-68.3196,0.282342,10.8909,-0.0736747,10.8833
1.27,-6.27589,-1.0007,0.00358341,0.00948844,0.0282584,0.000228136,790,-6.27774,-0.999628,-0.00108975,0.0157153,0.00444283,0.00194148,0,0.00117859,0.147793,0.00113334,0.00328551,0.626567,1.43938,-0.417808,5.52862,5.51616,5.53238,5.52016,-1.97491,1.83471,-69.3838,-69.3336,0.278248,11.0525,-0.0807665,11.0448
1.28,-6.27441,-1.00068,0.00361583,0.00947213,0.0282219,0.000238847,795,-6.27635,-0.999623,-0.0010824,0.0157215,0.00444553,0.00194306,0,0.00117784,0.148558,0.00118926,0.00321603,0.617382,1.41393,-0.473954,5.44758,5.4353,5.45129,5.43925,-1.94843,1.80638,-68.3667,-68.3173,0.273326,10.8905,-0.0916202,10.8829
1.29,-6.27293,-1.00067,0.0036485,0.0094558,0.0281852,0.000249571,800,-6.27496,-0.999618,-0.00107505,0.0157276,0.00444822,0.00194464,0,0.00117704,0.147794,0.0011427,0.00328599,0.626556,1.39177,-0.524321,5.52852,5.51606,5.53228,5.52006,-1.97637,1.83454,-69.3825,-69.3323,0.269043,11.0523,-0.101357,11.0446
1.3,-6.27144,-1.00066,0.00368092,0.00943995,0.0281578,0.000255905,806,-6.27329,-0.999612,-0.00106767,0.0157351,0.00445146,0.00194653,0,0.0011762,0.148562,0.00119907,0.00321577,0.617335,1.36714,-0.566895,5.44716,5.43489,5.45087,5.43883,-1.94946,1.80613,-68.3615,-68.312,0.264282,10.8897,-0.109587,10.882
1.31,-6.26996,-1.00065,0.00371358,0.00942356,0.0281212,0.000266607,811,-6.27191,-0.999608,-0.00106029,0.0157412,0.00445417,0.00194811,0,0.00117532,0.147782,0.00115203,0.00328587,0.626698,1.34493,-0.617221,5.52977,5.51731,5.53354,5.52132,-1.97798,1.83487,-69.3983,-69.348,0.25999,11.0549,-0.119315,11.0471
1.32,-6.26848,-1.00063,0.003746,0.00940715,0.0280846,0.000277297,816,-6.27052,-0.999603,-0.00105289,0.0157474,0.00445687,0.00194969,0,0.00117439,0.148558,0.00120876,0.00321542,0.617381,1.31929,-0.673507,5.44756,5.43529,5.45127,5.43923,-1.95107,1.80614,-68.3665,-68.3171,0.255032,10.8905,-0.130196,10.8829
1.33,-6.267,-1.00062,0.00377866,0.00939122,0.0280571,0.000283618,822,-6.26885,-0.999597,-0.00104548,0.0157548,0.00446012,0.00195159,0,0.00117342,0.147783,0.00116153,0.00328603,0.626688,1.29792,-0.710243,5.52969,5.51723,5.53345,5.52123,-1.97913,1.83474,-69.3972,-69.347,0.250902,11.0547,-0.137297,11.0469
1.34,-6.26552,-1.00061,0.00381108,0.00937475,0.0280205,0.000294297,827,-6.26747,-0.999592,-0.00103806,0.015761,0.00446283,0.00195318,0,0.00117241,0.148562,0.00121848,0.00321537,0.617332,1.27219,-0.766591,5.44714,5.43487,5.45085,5.43881,-1.95209,1.80589,-68.3612,-68.3118,0.245928,10.8897,-0.14819,10.882
1.35,-6.26404,-1.00059,0.00384374,0.00935826,0.0279838,0.000304979,832,-6.26608,-0.999587,-0.00103062,0.0157672,0.00446554,0.00195476,0,0.00117136,0.147784,0.001171,0.00328625,0.626678,1.24984,-0.817004,5.5296,5.51714,5.53336,5.52114,-1.98059,1.83458,-69.396,-69.3458,0.241607,11.0545,-0.157935,11.0467
1.36,-6.26255,-1.00058,0.00387615,0.00934225,0.0279563,0.000311275,838,-6.26442,-0.999581,-0.00102316,0.0157746,0.00446879,0.00195667,0,0.00117027,0.148566,0.00122821,0.00321529,0.617286,1.22494,-0.859761,5.44673,5.43446,5.45044,5.4384,-1.95312,1.80564,-68.3561,-68.3067,0.236794,10.8888,-0.166201,10.8812
1.37,-6.26107,-1.00057,0.00390882,0.0093257,0.0279196,0.000321947,843,-6.26303,-0.999576,-0.0010157,0.0157808,0.0044715,0.00195826,0,0.00116914,0.147785,0.00118048,0.00328645,0.626669,1.20252,-0.910203,5.52952,5.51706,5.53329,5.52107,-1.98174,1.83445,-69.3951,-69.3449,0.23246,11.0544,-0.175952,11.0466
1.38,-6.25959,-1.00056,0.00394123,0.00930912,0.0278828,0.000332606,848,-6.26164,-0.999571,-0.00100822,0.015787,0.00447422,0.00195985,0,0.00116797,0.14857,0.00123794,0.0032152,0.617242,1.17662,-0.96668,5.44634,5.43407,5.45005,5.43801,-1.95446,1.80538,-68.3512,-68.3018,0.227453,10.8881,-0.186869,10.8804
1.39,-6.25811,-1.00054,0.0039739,0.00929304,0.0278553,0.000338891,854,-6.25998,-0.999565,-0.00100073,0.0157945,0.00447748,0.00196175,0,0.00116677,0.147785,0.00118994,0.00328665,0.626662,1.15506,-1.00349,5.52946,5.517,5.53323,5.52101,-1.9829,1.83433,-69.3944,-69.3442,0.223284,11.0542,-0.193984,11.0465
1.4,-6.25663,-1.00053,0.00400631,0.00927641,0.0278185,0.00034954,859,-6.2586,-0.99956,-0.000993224,0.0158007,0.0044802,0.00196335,0,0.00116553,0.148573,0.00124766,0.00321511,0.617199,1.12907,-1.06002,5.44597,5.4337,5.44968,5.43764,-1.95549,1.80514,-68.3465,-68.2971,0.21826,10.8873,-0.204913,10.8797
1.41,-6.25514,-1.00052,0.00403898,0.00926028,0.027791,0.000355813,865,-6.25693,-0.999554,-0.000985705,0.0158081,0.00448346,0.00196526,0,0.00116426,0.147785,0.00119941,0.00328685,0.626658,1.10744,-1.09685,5.52942,5.51696,5.53319,5.52097,-1.98406,1.83421,-69.3939,-69.3437,0.214079,11.0542,-0.212032,11.0464
1.42,-6.25366,-1.0005,0.0040714,0.00924359,0.0277542,0.000366451,870,-6.25555,-0.999548,-0.000978173,0.0158144,0.00448619,0.00196686,0,0.00116295,0.148576,0.00125739,0.00321501,0.617158,1.08136,-1.15345,5.44561,5.43334,5.44932,5.43728,-1.95653,1.80492,-68.342,-68.2926,0.209038,10.8866,-0.222973,10.879
1.43,-6.25218,-1.00049,0.00410406,0.00922688,0.0277174,0.000377092,875,-6.25416,-0.999543,-0.000970629,0.0158206,0.00448891,0.00196845,0,0.0011616,0.147785,0.00120887,0.00328705,0.626655,1.05874,-1.20398,5.5294,5.51694,5.53317,5.52095,-1.98554,1.83407,-69.3936,-69.3434,0.204666,11.0541,-0.232741,11.0463
1.44,-6.2507,-1.00048,0.00413648,0.00921066,0.0276898,0.000383339,881,-6.2525,-0.999537,-0.000963069,0.015828,0.00449218,0.00197037,0,0.00116022,0.14859,0.0012674,0.00321486,0.616988,1.03348,-1.247,5.44411,5.43184,5.44781,5.43578,-1.95717,1.80429,-68.3232,-68.2738,0.199782,10.8836,-0.241058,10.876
1.45,-6.24922,-1.00046,0.00416915,0.0091939,0.0276529,0.000393972,886,-6.25112,-0.999532,-0.000955498,0.0158342,0.00449491,0.00197197,0,0.00115881,0.14778,0.00121798,0.00328771,0.626717,1.01083,-1.2975,5.52995,5.51749,5.53372,5.5215,-1.9869,1.83416,-69.4005,-69.3503,0.195404,11.0552,-0.25082,11.0474
1.46,-6.24773,-1.00045,0.00420156,0.00917712,0.0276161,0.00040459,891,-6.24973,-0.999527,-0.000947914,0.0158405,0.00449764,0.00197357,0,0.00115737,0.148577,0.00127701,0.0032142,0.617153,0.984589,-1.35422,5.44557,5.4333,5.44927,5.43724,-1.95913,1.80467,-68.3415,-68.292,0.190331,10.8865,-0.261784,10.8789
1.47,-6.24625,-1.00044,0.00423423,0.00916082,0.0275884,0.000410823,897,-6.24807,-0.99952,-0.000940316,0.0158479,0.00450092,0.0019755,0,0.00115589,0.147781,0.00122752,0.00328774,0.626711,0.962763,-1.39111,5.5299,5.51744,5.53366,5.52144,-1.98805,1.83404,-69.3999,-69.3497,0.186112,11.0551,-0.268915,11.0473
1.48,-6.24477,-1.00042,0.00426664,0.00914398,0.0275515,0.00042143,902,-6.24669,-0.999515,-0.000932705,0.0158542,0.00450366,0.0019771,0,0.00115438,0.148581,0.00128673,0.00321416,0.617101,0.936432,-1.44789,5.44511,5.43284,5.44881,5.43678,-1.96013,1.80441,-68.3357,-68.2863,0.181022,10.8856,-0.279891,10.8779
1.49,-6.24329,-1.00041,0.00429931,0.00912711,0.0275146,0.00043204,907,-6.24531,-0.999509,-0.000925081,0.0158604,0.00450639,0.00197871,0,0.00115284,0.147781,0.00123698,0.00328798,0.6267,0.913618,-1.4985,5.5298,5.51734,5.53357,5.52134,-1.9895,1.83388,-69.3986,-69.3484,0.176612,11.0549,-0.289675,11.0471
