t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
18.56,-4.93205,-0.975501,0.0295119,-0.0343988,-0.0346097,-9.71934e-07,6073,-4.93375,-0.978767,0.00321364,0.0240454,0.00853992,0.00462764,0,0.0020934,0.089035,0.00360042,-0.00268746,2.21765,-122.864,-90.2795,0,0,0,0,-2.25767,-4.74455,-87.546,-87.5038,-25.9981,16.0604,-19.1033,16.0538
18.57,-4.93115,-0.975464,0.0294853,-0.0344924,-0.0342154,-5.02172e-05,6077,-4.93282,-0.97874,0.00322364,0.0240533,0.00854422,0.00463071,0,0.002094,0.0907267,0.00354745,-0.00249991,2.18386,-123.192,-88.7761,0,0,0,0,-2.27009,-4.71177,-84.0773,-84.0355,-26.0676,15.4891,-18.7852,15.4826
18.58,-4.93026,-0.975428,0.0294578,-0.0345873,-0.0338191,-9.97958e-05,6081,-4.93189,-0.978712,0.00323379,0.0240612,0.00854851,0.00463379,0,0.00209462,0.0891112,0.00359816,-0.00268778,2.21612,-123.53,-87.404,0,0,0,0,-2.22966,-4.7345,-87.3896,-87.3475,-26.1392,16.0346,-18.4948,16.0281
18.59,-4.92935,-0.975391,0.0294312,-0.0346799,-0.0334239,-0.000149031,6085,-4.93097,-0.978685,0.0032437,0.0240692,0.00855282,0.00463686,0,0.00209524,0.0907388,0.00354214,-0.002497,2.18362,-123.855,-85.8996,0,0,0,0,-2.24137,-4.70281,-84.0525,-84.0108,-26.2079,15.485,-18.1765,15.4785
18.6,-4.92846,-0.975355,0.0294036,-0.0347754,-0.0330838,-0.000193022,6088,-4.93027,-0.978664,0.00325376,0.0240751,0.00855604,0.00463917,0,0.00209586,0.0891345,0.00359458,-0.00268765,2.21566,-124.196,-84.7313,0,0,0,0,-2.20204,-4.72541,-87.3417,-87.2997,-26.2801,16.0267,-17.9293,16.0202
18.61,-4.92756,-0.975318,0.029377,-0.034867,-0.0326877,-0.000242244,6092,-4.92934,-0.978637,0.00326359,0.0240831,0.00856035,0.00464225,0,0.00209649,0.0907408,0.00353652,-0.00249401,2.18358,-124.517,-83.2244,0,0,0,0,-2.21371,-4.6941,-84.0486,-84.0069,-26.348,15.4843,-17.6104,15.4779
18.62,-4.92666,-0.975282,0.0293495,-0.0349599,-0.03229,-0.000291772,6096,-4.92842,-0.978609,0.00327354,0.024091,0.00856465,0.00464533,0,0.00209712,0.0891692,0.00359004,-0.00268387,2.21497,-124.849,-81.8457,0,0,0,0,-2.17343,-4.71608,-87.2705,-87.2286,-26.4181,16.015,-17.3187,16.0085
18.63,-4.92576,-0.975246,0.029323,-0.0350505,-0.031893,-0.000340983,6100,-4.92749,-0.978582,0.00328327,0.0240989,0.00856896,0.00464842,0,0.00209776,0.0907665,0.00353154,-0.00249211,2.18307,-125.166,-80.3356,0,0,0,0,-2.18525,-4.68493,-83.996,-83.9544,-26.4853,15.4757,-16.9991,15.4692
18.64,-4.92496,-0.975212,0.0292978,-0.0351334,-0.0315112,-0.000387869,6104,-4.92656,-0.978554,0.00329222,0.0241069,0.00857328,0.00465151,0,0.0020984,0.0889585,0.00374633,-0.00288473,2.21909,-125.462,-79.0256,0,0,0,0,-2.14178,-4.71119,-87.6933,-87.6514,-26.5479,16.0847,-16.7219,16.0781
18.65,-4.92396,-0.975173,0.0292689,-0.0352324,-0.0310962,-0.000439762,6108,-4.92564,-0.978527,0.00330281,0.0241148,0.00857759,0.0046546,0,0.00209904,0.0907803,0.00352617,-0.00248865,2.18279,-125.808,-77.4397,0,0,0,0,-2.1566,-4.67596,-83.9677,-83.9262,-26.6213,15.471,-16.3864,15.4646
18.66,-4.92307,-0.975136,0.0292414,-0.0353236,-0.0306963,-0.000489331,6112,-4.92471,-0.978499,0.0033126,0.0241228,0.00858191,0.00465769,0,0.00209969,0.0892179,0.00358442,-0.00268834,2.21399,-126.134,-76.054,0,0,0,0,-2.11588,-4.69775,-87.1705,-87.1287,-26.6901,15.9985,-16.0931,15.9921
18.67,-4.92217,-0.9751,0.0292149,-0.0354123,-0.0302975,-0.000538528,6116,-4.92378,-0.978472,0.00332216,0.0241307,0.00858622,0.00466078,0,0.00210035,0.0907768,0.00352009,-0.00248593,2.18287,-126.444,-74.5382,0,0,0,0,-2.12767,-4.66729,-83.9751,-83.9337,-26.7558,15.4722,-15.7724,15.4658
18.68,-4.92127,-0.975064,0.0291873,-0.0355041,-0.0299539,-0.000582504,6119,-4.92309,-0.978451,0.00333187,0.0241367,0.00858947,0.0046631,0,0.00210101,0.0892082,0.00358001,-0.00268854,2.21419,-126.773,-73.3572,0,0,0,0,-2.08777,-4.68924,-87.1905,-87.1487,-26.8253,16.0018,-15.5225,15.9954
18.69,-4.92046,-0.975031,0.0291631,-0.0355837,-0.0295709,-0.000629185,6123,-4.92216,-0.978424,0.0033405,0.0241447,0.00859379,0.0046662,0,0.00210167,0.0905339,0.00366687,-0.00266941,2.18764,-127.051,-71.9083,0,0,0,0,-2.09682,-4.663,-84.4646,-84.4232,-26.8841,15.5529,-15.2159,15.5464
18.7,-4.91947,-0.974991,0.0291333,-0.0356811,-0.0291525,-0.000681261,6127,-4.92124,-0.978396,0.00335095,0.0241526,0.00859811,0.0046693,0,0.00210234,0.0892025,0.00357594,-0.00268945,2.21431,-127.398,-70.4462,0,0,0,0,-2.0585,-4.68059,-87.2023,-87.1607,-26.9576,16.0038,-14.9065,15.9973
18.71,-4.91857,-0.974955,0.0291069,-0.0357679,-0.0287519,-0.00073045,6131,-4.92031,-0.978368,0.00336032,0.0241606,0.00860244,0.0046724,0,0.00210301,0.0907625,0.00350795,-0.00248147,2.18316,-127.701,-68.9227,0,0,0,0,-2.07089,-4.65013,-84.0046,-83.9633,-27.0217,15.4771,-14.5841,15.4707
18.72,-4.91768,-0.974919,0.0290793,-0.0358563,-0.0283491,-0.00078003,6135,-4.91938,-0.978341,0.00336985,0.0241686,0.00860677,0.0046755,0,0.00210369,0.089238,0.00357326,-0.00269077,2.2136,-128.017,-67.5262,0,0,0,0,-2.02995,-4.67126,-87.1294,-87.0879,-27.0886,15.9918,-14.2886,15.9853
18.73,-4.91677,-0.974883,0.0290529,-0.0359421,-0.0279475,-0.000829219,6139,-4.91846,-0.978313,0.00337913,0.0241766,0.0086111,0.00467861,0,0.00210437,0.0907834,0.00350228,-0.00247949,2.18274,-128.316,-65.9993,0,0,0,0,-2.04238,-4.64105,-83.9619,-83.9207,-27.1518,15.4701,-13.9655,15.4637
18.74,-4.91588,-0.974846,0.0290253,-0.0360296,-0.0275437,-0.000878808,6143,-4.91753,-0.978285,0.00338858,0.0241845,0.00861543,0.00468171,0,0.00210505,0.0892233,0.00356858,-0.00269224,2.21389,-128.629,-64.601,0,0,0,0,-2.00053,-4.66276,-87.1597,-87.1182,-27.218,15.9968,-13.6697,15.9903
18.75,-4.91498,-0.97481,0.0289989,-0.0361143,-0.027141,-0.000927998,6147,-4.91661,-0.978258,0.00339776,0.0241925,0.00861977,0.00468482,0,0.00210574,0.0907389,0.00349481,-0.00247729,2.18364,-128.924,-63.0714,0,0,0,0,-2.01272,-4.63307,-84.0535,-84.0123,-27.2805,15.4851,-13.346,15.4788
18.76,-4.91408,-0.974774,0.0289713,-0.0362009,-0.0267363,-0.00097759,6151,-4.91568,-0.97823,0.00340713,0.0242005,0.00862411,0.00468793,0,0.00210644,0.0892001,0.00356477,-0.00269269,2.21436,-129.234,-61.6693,0,0,0,0,-1.97096,-4.65441,-87.2073,-87.1658,-27.3461,16.0046,-13.0493,15.9982
18.77,-4.91318,-0.974738,0.0289449,-0.0362862,-0.02639,-0.00102117,6154,-4.91499,-0.978209,0.00341622,0.0242065,0.00862736,0.00469027,0,0.00210713,0.0907458,0.00348848,-0.00247487,2.1835,-129.531,-60.3423,0,0,0,0,-1.98518,-4.6243,-84.0396,-83.9985,-27.409,15.4829,-12.7685,15.4765
18.78,-4.91228,-0.974702,0.0289174,-0.0363717,-0.0259845,-0.00107072,6158,-4.91406,-0.978181,0.00342548,0.0242145,0.00863171,0.00469338,0,0.00210784,0.0891544,0.00355855,-0.00269182,2.21528,-129.837,-58.9403,0,0,0,0,-1.94221,-4.64651,-87.3012,-87.2598,-27.4738,16.0201,-12.4719,16.0137
18.79,-4.91138,-0.974666,0.028891,-0.0364545,-0.02558,-0.00111991,6162,-4.91314,-0.978154,0.00343448,0.0242225,0.00863605,0.0046965,0,0.00210854,0.0907142,0.00348206,-0.00247333,2.18414,-130.125,-57.401,0,0,0,0,-1.95575,-4.61611,-84.1047,-84.0637,-27.5347,15.4936,-12.1461,15.4872
18.8,-4.91049,-0.97463,0.0288634,-0.0365393,-0.0251733,-0.00116951,6166,-4.91221,-0.978126,0.00344367,0.0242304,0.0086404,0.00469962,0,0.00210925,0.089128,0.00355485,-0.00269526,2.21581,-130.429,-55.9948,0,0,0,0,-1.91256,-4.63822,-87.3555,-87.3142,-27.599,16.029,-11.8486,16.0226
18.81,-4.90959,-0.974594,0.028837,-0.0366211,-0.0247678,-0.0012187,6170,-4.91129,-0.978098,0.00345258,0.0242384,0.00864475,0.00470274,0,0.00210997,0.0907281,0.00347668,-0.00247102,2.18386,-130.713,-54.4497,0,0,0,0,-1.92712,-4.60716,-84.0764,-84.0354,-27.6591,15.4889,-11.5216,15.4826
18.82,-4.90869,-0.974558,0.0288095,-0.0367049,-0.02436,-0.00126832,6174,-4.91036,-0.97807,0.00346168,0.0242464,0.0086491,0.00470586,0,0.00211068,0.0891462,0.00355096,-0.00269725,2.21544,-131.013,-53.0398,0,0,0,0,-1.88371,-4.62918,-87.3182,-87.277,-27.7226,16.0229,-11.2233,16.0165
18.83,-4.90779,-0.974522,0.0287831,-0.0367858,-0.0239534,-0.00131751,6178,-4.90944,-0.978043,0.0034705,0.0242544,0.00865345,0.00470899,0,0.00211141,0.090716,0.00347022,-0.00246903,2.18411,-131.294,-51.4919,0,0,0,0,-1.89801,-4.59864,-84.1013,-84.0604,-27.782,15.493,-10.8958,15.4867
18.84,-4.90689,-0.974486,0.0287555,-0.0368686,-0.0235446,-0.00136714,6182,-4.90852,-0.978015,0.00347952,0.0242624,0.00865781,0.00471212,0,0.00211213,0.0891225,0.00354653,-0.00269843,2.21592,-131.591,-50.0793,0,0,0,0,-1.85408,-4.62084,-87.367,-87.3258,-27.8449,16.0309,-10.5969,16.0245
18.85,-4.90599,-0.97445,0.0287291,-0.0369485,-0.0231371,-0.00141633,6186,-4.90759,-0.977987,0.00348825,0.0242705,0.00866217,0.00471525,0,0.00211286,0.0907324,0.00346512,-0.00246748,2.18378,-131.868,-48.5256,0,0,0,0,-1.86943,-4.58964,-84.0677,-84.0269,-27.9034,15.4875,-10.2681,15.4812
18.86,-4.9051,-0.974414,0.0287016,-0.037032,-0.0227845,-0.00146036,6189,-4.9069,-0.977966,0.00349717,0.0242765,0.00866544,0.0047176,0,0.0021136,0.0891408,0.00354284,-0.00270073,2.21556,-132.168,-47.3175,0,0,0,0,-1.82646,-4.61187,-87.3295,-87.2883,-27.9669,16.0247,-10.0124,16.0184
18.87,-4.9042,-0.974379,0.0286752,-0.0371109,-0.0223759,-0.00150956,6193,-4.90597,-0.977938,0.00350581,0.0242845,0.0086698,0.00472073,0,0.00211433,0.090722,0.00345861,-0.0024655,2.18399,-132.441,-45.7609,0,0,0,0,-1.84155,-4.58116,-84.0893,-84.0486,-28.0247,15.4911,-9.68307,15.4847
18.88,-4.9033,-0.974343,0.0286476,-0.0371919,-0.0219651,-0.00155921,6197,-4.90505,-0.97791,0.00351465,0.0242925,0.00867416,0.00472386,0,0.00211508,0.0891402,0.00353963,-0.00270165,2.21557,-132.732,-44.3412,0,0,0,0,-1.79726,-4.60315,-87.3309,-87.2899,-28.0863,16.025,-9.38265,16.0186
18.89,-4.9024,-0.974312,0.0286279,-0.0372396,-0.0215697,-0.0016039,6201,-4.90413,-0.977882,0.00352025,0.0243005,0.00867853,0.004727,0,0.00211582,0.0903492,0.00261913,-0.00119918,2.19192,-132.894,-42.8512,0,0,0,0,-1.80676,-4.57975,-84.9038,-84.863,-28.1205,15.6252,-9.06738,15.6189
18.9,-4.90151,-0.974276,0.0285982,-0.0372862,-0.0211313,-0.00165289,6205,-4.9032,-0.977854,0.00352585,0.0243085,0.0086829,0.00473014,0,0.00211657,0.0878834,0.00412042,-0.00309943,2.24037,-133.065,-41.3701,0,0,0,0,-1.7462,-4.61599,-89.876,-89.8348,-28.1567,16.4442,-8.75398,16.4378
18.91,-4.90061,-0.974246,0.0285652,-0.0373578,-0.020644,-0.00170904,6209,-4.90228,-0.977826,0.00353371,0.0243166,0.00868727,0.00473328,0,0.00211732,0.0870184,0.00110749,-0.0026434,2.25937,-133.305,-39.6452,0,0,0,0,-1.71076,-4.62595,-91.8267,-91.7853,-28.2075,16.7655,-8.38898,16.7591
18.92,-4.8997,-0.97421,0.0285371,-0.037399,-0.0202094,-0.00175707,6213,-4.90136,-0.977798,0.00353879,0.0243246,0.00869164,0.00473643,0,0.00211807,0.0875429,0.00331228,-0.00417898,2.24763,-133.445,-38.0404,0,0,0,0,-1.70774,-4.61193,-90.6211,-90.5799,-28.2372,16.5669,-8.0494,16.5605
18.93,-4.89879,-0.974179,0.0285162,-0.0374262,-0.019771,-0.00180407,6217,-4.90043,-0.977771,0.00354252,0.0243326,0.00869602,0.00473957,0,0.00211882,0.0929386,0.0034273,-0.0019913,2.1397,-133.518,-36.1943,0,0,0,0,-1.79787,-4.5179,-79.5419,-79.5019,-28.2526,14.7421,-7.65877,14.7358
18.94,-4.89788,-0.974146,0.0284944,-0.0374683,-0.0193826,-0.00184754,6221,-4.89951,-0.977743,0.00354757,0.0243406,0.0087004,0.00474272,0,0.00211957,0.0888075,0.0034466,-0.00246786,2.22228,-133.679,-34.9772,0,0,0,0,-1.70568,-4.58332,-88.019,-87.9781,-28.2867,16.1383,-7.40122,16.132
18.95,-4.89697,-0.97411,0.0284705,-0.0375274,-0.0189664,-0.00189551,6225,-4.89859,-0.977715,0.00355431,0.0243487,0.00870478,0.00474587,0,0.00212033,0.0917621,0.00473412,-0.00156298,2.16248,-133.875,-33.3257,0,0,0,0,-1.75,-4.52937,-81.8808,-81.8406,-28.3281,15.1273,-7.05177,15.1211
18.96,-4.89606,-0.974079,0.0284412,-0.0375665,-0.0185092,-0.00194556,6229,-4.89766,-0.977686,0.00355917,0.0243567,0.00870916,0.00474902,0,0.00212109,0.0918467,0.00354567,-0.0025819,2.16146,-134.006,-31.657,0,0,0,0,-1.73564,-4.52398,-81.7756,-81.7354,-28.3559,15.11,-6.69867,15.1037
18.97,-4.89517,-0.974046,0.0284175,-0.0376304,-0.0181649,-0.00198679,6232,-4.89697,-0.977665,0.0035662,0.0243627,0.00871245,0.00475139,0,0.00212185,0.0885907,0.0030841,-0.00215564,2.22682,-134.244,-30.5626,0,0,0,0,-1.65936,-4.57459,-88.4849,-88.4441,-28.4062,16.2151,-6.4671,16.2087
18.98,-4.89426,-0.974018,0.0283987,-0.0376279,-0.0177476,-0.00202862,6236,-4.89605,-0.977637,0.00356702,0.0243708,0.00871684,0.00475454,0,0.00212261,0.0917281,0.00277387,-0.00186329,2.16427,-134.218,-28.9009,0,0,0,0,-1.70928,-4.51928,-82.0638,-82.0237,-28.4007,15.1574,-6.11547,15.1512
18.99,-4.89336,-0.973994,0.0283813,-0.0376172,-0.017344,-0.00206805,6240,-4.89513,-0.977609,0.00356684,0.0243788,0.00872123,0.0047577,0,0.00212337,0.090374,0.00112919,-0.00211494,2.19227,-134.128,-27.5052,0,0,0,0,-1.67053,-4.53324,-84.9379,-84.8976,-28.3816,15.6308,-5.82013,15.6246
19,-4.89246,-0.973963,0.0283622,-0.0375938,-0.0169225,-0.00210816,6244,-4.89421,-0.977581,0.00356562,0.0243869,0.00872562,0.00476086,0,0.00212413,0.0897715,0.00364062,-0.00300029,2.2029,-134.08,-26.0022,0,0,0,0,-1.64916,-4.54509,-86.0291,-85.9886,-28.3716,15.8106,-5.50211,15.8043
19.01,-4.89156,-0.973935,0.0283361,-0.0376404,-0.0164911,-0.00215628,6248,-4.89328,-0.977553,0.0035711,0.0243949,0.00873001,0.00476403,0,0.00212489,0.0899659,0.000690059,-0.00332823,2.20067,-134.237,-24.4307,0,0,0,0,-1.63726,-4.539,-85.8,-85.7595,-28.4048,15.7728,-5.16956,15.7666
19.02,-4.89066,-0.973897,0.0283138,-0.0376585,-0.0160358,-0.00220404,6252,-4.89236,-0.977525,0.00357399,0.024403,0.00873441,0.00476719,0,0.00212566,0.0899844,0.00541146,-0.00152409,2.19765,-134.294,-22.7719,0,0,0,0,-1.62641,-4.53216,-85.4908,-85.4504,-28.4168,15.7219,-4.81856,15.7156
19.03,-4.88976,-0.973874,0.0282877,-0.0376795,-0.0156016,-0.00224988,6256,-4.89144,-0.977497,0.00357703,0.024411,0.00873881,0.00477036,0,0.00212642,0.0900044,0.000831696,-0.00317126,2.19982,-134.351,-21.2027,0,0,0,0,-1.61104,-4.52866,-85.7126,-85.6722,-28.4289,15.7584,-4.48653,15.7522
19.04,-4.88886,-0.973835,0.0282661,-0.0377132,-0.0151738,-0.00229643,6260,-4.89052,-0.977469,0.00358136,0.0244191,0.00874321,0.00477352,0,0.00212718,0.0900928,0.00553317,-0.00173735,2.19542,-134.475,-19.6391,0,0,0,0,-1.60202,-4.52244,-85.2613,-85.2211,-28.4551,15.6841,-4.15567,15.6779
19.05,-4.88796,-0.973812,0.0282404,-0.0377359,-0.0147407,-0.00234238,6264,-4.8896,-0.977441,0.00358462,0.0244272,0.00874761,0.0047767,0,0.00212795,0.0899961,0.000837633,-0.00312239,2.19998,-134.55,-18.0807,0,0,0,0,-1.58434,-4.52214,-85.729,-85.6887,-28.4709,15.7611,-3.82591,15.7549
19.06,-4.88705,-0.973772,0.0282188,-0.0377672,-0.0143127,-0.00238871,6268,-4.88867,-0.977412,0.00358871,0.0244352,0.00875202,0.00477987,0,0.00212871,0.090095,0.00551733,-0.00174771,2.19539,-134.657,-16.5149,0,0,0,0,-1.57545,-4.51463,-85.258,-85.2178,-28.4935,15.6836,-3.49457,15.6773
19.07,-4.88615,-0.973749,0.0281933,-0.0377882,-0.0138796,-0.0024345,6272,-4.88775,-0.977384,0.00359182,0.0244433,0.00875642,0.00478304,0,0.00212948,0.0900024,0.000822853,-0.00310387,2.19986,-134.727,-14.956,0,0,0,0,-1.55789,-4.51457,-85.7166,-85.6764,-28.5085,15.7591,-3.16472,15.7529
19.08,-4.88525,-0.97371,0.0281718,-0.0378201,-0.0135082,-0.0024752,6275,-4.88706,-0.977363,0.00359583,0.0244494,0.00875973,0.00478543,0,0.00213025,0.0900637,0.00551783,-0.00174802,2.19601,-134.835,-13.5975,0,0,0,0,-1.54948,-4.50747,-85.3223,-85.2821,-28.5314,15.6941,-2.87725,15.6879
19.09,-4.88435,-0.973687,0.0281461,-0.0378405,-0.0130731,-0.00252114,6279,-4.88614,-0.977335,0.00359888,0.0244574,0.00876414,0.00478861,0,0.00213102,0.0900151,0.00080095,-0.00311987,2.19962,-134.905,-12.0293,0,0,0,0,-1.53272,-4.50678,-85.6917,-85.6516,-28.546,15.755,-2.54542,15.7488
19.1,-4.88345,-0.973648,0.0281244,-0.0378708,-0.0126418,-0.0025677,6283,-4.88522,-0.977306,0.00360288,0.0244655,0.00876856,0.00479179,0,0.00213179,0.0900236,0.00552476,-0.0017488,2.19681,-135.006,-10.456,0,0,0,0,-1.52197,-4.50035,-85.4044,-85.3643,-28.5674,15.7077,-2.2125,15.7015
19.11,-4.88255,-0.973625,0.0280984,-0.0378911,-0.0122037,-0.00261392,6287,-4.8843,-0.977278,0.00360595,0.0244736,0.00877297,0.00479497,0,0.00213256,0.0900324,0.000778905,-0.00313692,2.19928,-135.075,-8.87453,0,0,0,0,-1.50626,-4.49873,-85.6571,-85.6171,-28.5821,15.7493,-1.87786,15.7431
19.12,-4.88165,-0.973585,0.0280765,-0.0379211,-0.0117704,-0.00266065,6291,-4.88338,-0.97725,0.00360992,0.0244817,0.00877739,0.00479815,0,0.00213333,0.0899869,0.00552412,-0.00173809,2.19755,-135.175,-7.29662,0,0,0,0,-1.49435,-4.49311,-85.4801,-85.4401,-28.6032,15.7201,-1.54398,15.7139
19.13,-4.88075,-0.973563,0.0280503,-0.0379409,-0.0113299,-0.00270709,6295,-4.88246,-0.977222,0.00361295,0.0244898,0.00878181,0.00480134,0,0.00213411,0.0900581,0.000752746,-0.00314423,2.19878,-135.242,-5.70282,0,0,0,0,-1.47984,-4.49046,-85.6055,-85.5655,-28.6175,15.7408,-1.20672,15.7346
19.14,-4.87985,-0.973523,0.0280284,-0.0379703,-0.0108947,-0.00275394,6299,-4.88154,-0.977193,0.00361687,0.0244979,0.00878623,0.00480453,0,0.00213488,0.0899557,0.00552225,-0.0017262,2.19818,-135.34,-4.12092,0,0,0,0,-1.4667,-4.48572,-85.5444,-85.5044,-28.6381,15.7307,-0.871993,15.7245
19.15,-4.87895,-0.9735,0.0280019,-0.0379895,-0.0104517,-0.00280057,6303,-4.88062,-0.977165,0.00361984,0.0245059,0.00879066,0.00480772,0,0.00213566,0.0900842,0.000726393,-0.00314967,2.19827,-135.405,-2.51552,0,0,0,0,-1.45333,-4.48214,-85.5533,-85.5134,-28.6519,15.7322,-0.532288,15.726
19.16,-4.87805,-0.973461,0.0279799,-0.0380181,-0.0100148,-0.00284753,6307,-4.8797,-0.977137,0.0036237,0.024514,0.00879509,0.00481092,0,0.00213643,0.0899302,0.00551434,-0.00170657,2.1987,-135.5,-0.929826,0,0,0,0,-1.43907,-4.47821,-85.5973,-85.5574,-28.672,15.7395,-0.196752,15.7333
19.17,-4.87714,-0.973439,0.0279538,-0.0380327,-0.00956958,-0.0028939,6311,-4.87878,-0.977108,0.00362623,0.0245221,0.00879952,0.00481411,0,0.00213721,0.0901105,0.000616367,-0.00308637,2.19781,-135.549,0.685973,0,0,0,0,-1.4268,-4.47383,-85.5054,-85.4655,-28.6823,15.7243,0.145153,15.7181
19.18,-4.87624,-0.973402,0.0279363,-0.0380481,-0.00914595,-0.00293817,6315,-4.87786,-0.97708,0.00362877,0.0245302,0.00880395,0.00481731,0,0.00213799,0.0897389,0.00472628,-0.000576098,2.20296,-135.597,2.21117,0,0,0,0,-1.40844,-4.47425,-86.0354,-85.9955,-28.6926,15.8116,0.467887,15.8054
19.19,-4.87534,-0.973384,0.0279233,-0.0379968,-0.00875392,-0.00297249,6319,-4.87694,-0.977051,0.00362482,0.0245383,0.00880839,0.00482051,0,0.00213876,0.091025,0.000787615,-0.00133863,2.17943,-135.402,3.69161,0,0,0,0,-1.42463,-4.45268,-83.6194,-83.5797,-28.6513,15.4137,0.781149,15.4075
19.2,-4.87445,-0.973354,0.0279123,-0.0379701,-0.00843666,-0.00300179,6322,-4.87625,-0.97703,0.00362307,0.0245444,0.00881171,0.00482291,0,0.00213954,0.0886531,0.00342905,-0.000512148,2.22539,-135.317,4.72405,0,0,0,0,-1.36718,-4.48908,-88.3377,-88.2976,-28.6334,16.1908,0.999617,16.1846
19.21,-4.87355,-0.973333,0.0278994,-0.0379146,-0.00804647,-0.00303552,6326,-4.87533,-0.977002,0.00361871,0.0245525,0.00881615,0.00482612,0,0.00214031,0.0869409,0.00225893,-0.00156696,2.26027,-135.122,6.05154,0,0,0,0,-1.32024,-4.51602,-91.918,-91.8776,-28.592,16.7805,1.28051,16.7743
19.22,-4.87264,-0.973308,0.0278786,-0.0378636,-0.00757313,-0.00307815,6330,-4.87441,-0.976973,0.00361504,0.0245607,0.00882059,0.00482932,0,0.00214107,0.0928666,0.0023703,-0.00201082,2.14174,-134.911,8.06624,0,0,0,0,-1.43699,-4.41549,-79.7498,-79.7106,-28.5473,14.7763,1.70683,14.7702
19.23,-4.87173,-0.973283,0.0278628,-0.037822,-0.00714183,-0.00311746,6334,-4.87349,-0.976945,0.00361213,0.0245688,0.00882504,0.00483253,0,0.00214184,0.0914137,0.00254225,-0.00148814,2.17069,-134.756,9.55811,0,0,0,0,-1.39453,-4.43552,-82.7222,-82.6827,-28.5146,15.2659,2.02251,15.2598
19.24,-4.87083,-0.973259,0.0278471,-0.0377684,-0.00671649,-0.00315499,6338,-4.87257,-0.976916,0.00360805,0.0245769,0.00882948,0.00483574,0,0.0021426,0.0928229,0.00257138,-0.0019212,2.1425,-134.551,11.184,0,0,0,0,-1.41371,-4.4096,-79.8282,-79.7891,-28.4712,14.7892,2.36655,14.7832
19.25,-4.86993,-0.973236,0.0278299,-0.0377136,-0.00627477,-0.0031937,6342,-4.87165,-0.976888,0.00360386,0.024585,0.00883393,0.00483895,0,0.00214336,0.0895845,0.00202935,-0.00259023,2.20754,-134.365,12.6009,0,0,0,0,-1.3334,-4.46066,-86.505,-86.4653,-28.4319,15.889,2.66638,15.8828
19.26,-4.86904,-0.973211,0.0278071,-0.0376633,-0.00576247,-0.00324032,6346,-4.87073,-0.976859,0.00360033,0.0245931,0.00883838,0.00484217,0,0.00214412,0.0892775,0.00250447,-0.00187059,2.21342,-134.182,14.4375,0,0,0,0,-1.31402,-4.4617,-87.1086,-87.0688,-28.393,15.9884,3.055,15.9822
19.27,-4.86814,-0.973185,0.0277925,-0.037623,-0.0053507,-0.00327775,6350,-4.86981,-0.976831,0.00359749,0.0246013,0.00884283,0.00484539,0,0.00214487,0.0895863,0.00279076,-0.00174662,2.20709,-134.03,15.9462,0,0,0,0,-1.31077,-4.45391,-86.4588,-86.4191,-28.3609,15.8814,3.37423,15.8752
19.28,-4.86724,-0.973161,0.0277762,-0.0375731,-0.004919,-0.00331631,6354,-4.86889,-0.976802,0.00359379,0.0246094,0.00884729,0.0048486,0,0.00214562,0.0897739,0.00286897,-0.00195362,2.2033,-133.845,17.5236,0,0,0,0,-1.30421,-4.4482,-86.0694,-86.0297,-28.3217,15.8172,3.70803,15.8111
19.29,-4.86634,-0.973137,0.0277595,-0.0375239,-0.00447937,-0.00335569,6358,-4.86797,-0.976774,0.0035902,0.0246175,0.00885175,0.00485183,0,0.00214637,0.0898504,0.00283082,-0.00188863,2.20179,-133.664,19.1206,0,0,0,0,-1.29498,-4.44418,-85.9146,-85.875,-28.2836,15.7917,4.04594,15.7856
19.3,-4.86544,-0.973113,0.027743,-0.0374721,-0.00403995,-0.0033948,6362,-4.86706,-0.976745,0.00358637,0.0246257,0.00885621,0.00485505,0,0.00214712,0.0899211,0.0028525,-0.00193331,2.20037,-133.475,20.7164,0,0,0,0,-1.28579,-4.44029,-85.7682,-85.7286,-28.2434,15.7676,4.38362,15.7615
19.31,-4.86454,-0.973085,0.0277305,-0.0374297,-0.00362497,-0.00343236,6366,-4.86614,-0.976716,0.00358335,0.0246338,0.00886067,0.00485827,0,0.00214786,0.0891524,0.00435615,-0.000468546,2.21491,-133.322,22.1828,0,0,0,0,-1.25923,-4.44971,-87.2615,-87.2217,-28.2111,16.0136,4.69391,16.0074
19.32,-4.86364,-0.973074,0.0277162,-0.0372678,-0.00317035,-0.00346188,6369,-4.86545,-0.976695,0.00356892,0.0246399,0.00886402,0.0048607,0,0.0021486,0.0908687,0.00280607,-0.00151441,2.18145,-132.725,23.9148,0,0,0,0,-1.28857,-4.41989,-83.8264,-83.7871,-28.0849,15.4478,5.0604,15.4417
