t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
15.12,-4.47612,-0.965344,0.0413955,0.0174877,0.0450497,1.01094e-05,8109,-4.47817,-0.962679,-0.00276991,0.0284773,0.011045,0.00649009,0,0.00216084,0.13195,0.00578013,0.00389842,0.815594,5.26964,4.91541,5.39096,5.37382,5.39818,5.38149,-2.71421,2.51948,-66.7389,-66.6429,0.53313,10.7797,0.497292,10.7648
15.13,-4.47484,-0.965288,0.0414358,0.0175404,0.0450596,1.33811e-05,8115,-4.47688,-0.962626,-0.00276752,0.0284916,0.0110534,0.00649657,0,0.00216124,0.131951,0.00579017,0.00389604,0.815583,5.25503,4.90239,5.39086,5.37375,5.39808,5.38142,-2.71369,2.52371,-66.7379,-66.642,0.531652,10.7795,0.495974,10.7646
15.14,-4.47355,-0.965232,0.041476,0.0175909,0.0450678,1.66166e-05,8121,-4.47558,-0.962572,-0.00276505,0.0285059,0.0110618,0.00650304,0,0.00216164,0.131953,0.00580013,0.0038935,0.815552,5.24074,4.8886,5.39065,5.37356,5.39786,5.38122,-2.71337,2.52773,-66.7353,-66.6394,0.530206,10.7791,0.494579,10.7642
15.15,-4.47227,-0.965176,0.0415162,0.0176391,0.0450749,1.98178e-05,8127,-4.47429,-0.962518,-0.00276252,0.0285202,0.0110702,0.00650953,0,0.00216204,0.131954,0.00580952,0.00389152,0.815537,5.22721,4.87388,5.39054,5.37348,5.39774,5.38113,-2.71341,2.53188,-66.734,-66.6382,0.528837,10.7789,0.49309,10.764
15.16,-4.47099,-0.96512,0.0415563,0.017685,0.0450809,2.29871e-05,8133,-4.473,-0.962464,-0.00275993,0.0285346,0.0110786,0.00651602,0,0.00216243,0.131956,0.00581868,0.00388969,0.815514,5.21375,4.85918,5.39037,5.37334,5.39757,5.38099,-2.7134,2.53583,-66.7321,-66.6364,0.527475,10.7786,0.491604,10.7637
15.17,-4.46971,-0.965064,0.0415965,0.0177287,0.0450857,2.61265e-05,8139,-4.4717,-0.962411,-0.00275727,0.0285489,0.0110871,0.00652252,0,0.00216282,0.131957,0.00582741,0.00388804,0.815491,5.20001,4.84439,5.3902,5.3732,5.3974,5.38084,-2.71341,2.53945,-66.73,-66.6344,0.526085,10.7782,0.490107,10.7634
15.18,-4.46842,-0.965007,0.0416366,0.0177703,0.0450895,2.92384e-05,8145,-4.47041,-0.962357,-0.00275456,0.0285632,0.0110955,0.00652903,0,0.00216321,0.131958,0.00583578,0.00388666,0.815476,5.1866,4.83004,5.3901,5.37311,5.39729,5.38075,-2.71325,2.54304,-66.7288,-66.6332,0.524728,10.778,0.488655,10.7632
15.19,-4.46714,-0.964951,0.0416767,0.0178099,0.0450921,3.23246e-05,8151,-4.46912,-0.962303,-0.00275179,0.0285776,0.011104,0.00653554,0,0.0021636,0.13196,0.00584388,0.00388534,0.815448,5.17351,4.81613,5.3899,5.37294,5.39708,5.38057,-2.71286,2.54651,-66.7264,-66.6309,0.523404,10.7777,0.487248,10.7628
15.2,-4.46586,-0.964894,0.0417168,0.0178472,0.0450935,3.53873e-05,8157,-4.46783,-0.962249,-0.00274898,0.028592,0.0111124,0.00654206,0,0.00216398,0.131961,0.00585149,0.00388436,0.815435,5.16107,4.80236,5.3898,5.37286,5.39698,5.38049,-2.71243,2.55007,-66.7253,-66.6298,0.522145,10.7775,0.485854,10.7627
15.21,-4.46457,-0.964838,0.0417569,0.0178825,0.0450937,3.84281e-05,8163,-4.46653,-0.962195,-0.00274611,0.0286063,0.0111209,0.00654858,0,0.00216437,0.131963,0.00585889,0.00388346,0.815411,5.14866,4.78864,5.38963,5.37272,5.39681,5.38034,-2.71193,2.5534,-66.7232,-66.6279,0.52089,10.7771,0.484467,10.7623
15.22,-4.46329,-0.964781,0.041797,0.0179158,0.0450928,4.14488e-05,8169,-4.46524,-0.962141,-0.0027432,0.0286207,0.0111294,0.00655511,0,0.00216475,0.131964,0.00586586,0.00388277,0.815392,5.13603,4.77468,5.38949,5.3726,5.39666,5.38021,-2.71154,2.55642,-66.7216,-66.6263,0.519612,10.7769,0.483054,10.7621
15.23,-4.46201,-0.964724,0.041837,0.0179471,0.0450908,4.44518e-05,8175,-4.46395,-0.962087,-0.00274025,0.0286351,0.0111378,0.00656165,0,0.00216513,0.131966,0.00587252,0.00388232,0.815376,5.12403,4.76141,5.38937,5.3725,5.39654,5.38011,-2.71086,2.55952,-66.7202,-66.6249,0.518398,10.7766,0.481712,10.7619
15.24,-4.46073,-0.964667,0.0418771,0.0179764,0.0450877,4.74386e-05,8181,-4.46266,-0.962033,-0.00273727,0.0286495,0.0111463,0.00656819,0,0.0021655,0.131968,0.00587887,0.00388195,0.815351,5.11221,4.7481,5.38919,5.37234,5.39636,5.37995,-2.71015,2.56245,-66.718,-66.6229,0.517202,10.7763,0.480365,10.7615
15.25,-4.45944,-0.96461,0.0419171,0.0180038,0.0450835,5.0411e-05,8187,-4.46137,-0.961979,-0.00273424,0.0286639,0.0111548,0.00657474,0,0.00216587,0.131968,0.00588483,0.00388187,0.815338,5.10056,4.73486,5.3891,5.37227,5.39626,5.37987,-2.70945,2.56526,-66.7169,-66.6218,0.516023,10.7761,0.479026,10.7614
15.26,-4.45816,-0.964553,0.0419572,0.0180294,0.0450782,5.33707e-05,8193,-4.46008,-0.961925,-0.00273119,0.0286783,0.0111633,0.0065813,0,0.00216624,0.13197,0.00589058,0.00388185,0.815314,5.08875,4.72143,5.38893,5.37212,5.39608,5.37971,-2.70878,2.56777,-66.7149,-66.6198,0.514829,10.7758,0.477667,10.761
15.27,-4.45688,-0.964496,0.0419972,0.0180532,0.0450719,5.63195e-05,8199,-4.45879,-0.961871,-0.0027281,0.0286927,0.0111718,0.00658786,0,0.00216661,0.131972,0.00589593,0.00388206,0.815298,5.07732,4.70837,5.38881,5.37202,5.39596,5.3796,-2.70798,2.57025,-66.7134,-66.6184,0.513672,10.7756,0.476346,10.7608
15.28,-4.45559,-0.964439,0.0420373,0.0180753,0.0450646,5.92593e-05,8205,-4.4575,-0.961816,-0.00272499,0.0287072,0.0111803,0.00659443,0,0.00216698,0.131973,0.00590102,0.00388244,0.815279,5.06605,4.69541,5.38867,5.3719,5.39582,5.37948,-2.70713,2.5726,-66.7118,-66.6169,0.512532,10.7753,0.475035,10.7606
15.29,-4.45431,-0.964382,0.0420773,0.0180956,0.0450562,6.2192e-05,8211,-4.45621,-0.961762,-0.00272185,0.0287216,0.0111888,0.00660101,0,0.00216734,0.131975,0.00590576,0.00388298,0.815258,5.05558,4.68307,5.38852,5.37177,5.39567,5.37935,-2.706,2.57506,-66.71,-66.6152,0.511473,10.775,0.473787,10.7603
15.3,-4.45291,-0.96432,0.0421218,0.0181131,0.0450376,6.92309e-05,8217,-4.45492,-0.961708,-0.00271842,0.0287361,0.0111973,0.00660759,0,0.0021677,0.124635,0.00553215,0.00410691,0.903451,5.06943,4.68593,5.97141,5.95286,5.97935,5.96128,-2.9874,2.87043,-73.9266,-73.8211,0.512875,11.9406,0.474076,11.9243
15.31,-4.45174,-0.964267,0.0421572,0.01813,0.0450238,7.40589e-05,8222,-4.45385,-0.961663,-0.00271542,0.0287481,0.0112045,0.00661308,0,0.00216806,0.132456,0.00596794,0.00384045,0.809452,5.03136,4.63506,5.35013,5.33353,5.35722,5.34105,-2.68659,2.56009,-66.2348,-66.1408,0.509023,10.6983,0.468929,10.6837
15.32,-4.45045,-0.964209,0.042197,0.0181226,0.0450124,7.67298e-05,8228,-4.45256,-0.961608,-0.00271196,0.0287626,0.011213,0.00661968,0,0.00216841,0.132872,0.00597382,0.0039065,0.804461,5.07943,4.62223,5.31712,5.30063,5.32421,5.30814,-2.66715,2.56778,-65.8268,-65.7327,0.513886,10.6324,0.467631,10.6178
15.33,-4.44916,-0.964151,0.0422374,0.0181272,0.0450166,7.37801e-05,8235,-4.45105,-0.961545,-0.00270867,0.0287794,0.011223,0.00662738,0,0.00216877,0.132786,0.00596357,0.00392696,0.805497,5.03218,4.61126,5.32399,5.30747,5.33105,5.31496,-2.67681,2.55662,-65.9114,-65.8176,0.509106,10.646,0.466521,10.6315
15.34,-4.44787,-0.964093,0.0422779,0.0181507,0.0450115,7.70743e-05,8241,-4.44977,-0.96149,-0.00270541,0.0287939,0.0112315,0.00663399,0,0.00216912,0.132694,0.00595989,0.00392138,0.806609,4.96074,4.57961,5.33135,5.31483,5.33837,5.32228,-2.68823,2.53859,-66.002,-65.9087,0.501878,10.6606,0.463319,10.6462
15.35,-4.44658,-0.964035,0.0423183,0.0181837,0.045008,8.0318e-05,8247,-4.44848,-0.961436,-0.00270212,0.0288084,0.0112401,0.0066406,0,0.00216946,0.132574,0.00596019,0.00391816,0.808054,4.92489,4.55999,5.3409,5.32437,5.34791,5.33181,-2.69495,2.53732,-66.12,-66.0269,0.498251,10.6797,0.461334,10.6653
15.36,-4.44543,-0.963984,0.0423551,0.0182155,0.0449992,8.57742e-05,8252,-4.4474,-0.96139,-0.00269916,0.0288205,0.0112472,0.00664612,0,0.00216981,0.125179,0.00561419,0.00413574,0.896894,4.9419,4.57019,5.92805,5.90973,5.93586,5.91801,-2.97753,2.83801,-73.3894,-73.2857,0.499972,11.8539,0.462366,11.8378
15.37,-4.444,-0.963919,0.0423988,0.0182406,0.0449952,8.64335e-05,8259,-4.4459,-0.961327,-0.00269533,0.0288374,0.0112572,0.00665386,0,0.00217015,0.132979,0.00602294,0.00386337,0.803163,4.91162,4.55412,5.30853,5.29214,5.31549,5.29953,-2.66795,2.53304,-65.7195,-65.6269,0.496909,10.615,0.46074,10.6007
15.38,-4.4427,-0.96386,0.0424388,0.0182298,0.0449849,8.92901e-05,8265,-4.44462,-0.961272,-0.0026917,0.0288519,0.0112658,0.00666049,0,0.00217049,0.133122,0.00602173,0.00392196,0.801447,4.98752,4.52,5.29717,5.28083,5.3042,5.28827,-2.6663,2.56198,-65.5799,-65.4866,0.504587,10.5925,0.457289,10.578
15.39,-4.44141,-0.963802,0.0424794,0.0182375,0.0449778,9.26137e-05,8271,-4.44333,-0.961218,-0.00268826,0.0288664,0.0112743,0.00666713,0,0.00217083,0.132981,0.00599907,0.00393903,0.803156,4.9246,4.49362,5.30848,5.2921,5.31548,5.29952,-2.67722,2.548,-65.7193,-65.6264,0.498222,10.615,0.45462,10.6006
15.4,-4.44012,-0.963744,0.04252,0.0182618,0.0449728,9.59661e-05,8277,-4.44204,-0.961163,-0.00268485,0.0288809,0.0112829,0.00667378,0,0.00217116,0.132812,0.00599623,0.0039371,0.805194,4.86273,4.47032,5.32196,5.30556,5.32893,5.31295,-2.68795,2.53732,-65.8857,-65.7932,0.491963,10.6419,0.452263,10.6275
15.41,-4.43883,-0.963685,0.0425605,0.0182908,0.0449667,9.92542e-05,8283,-4.44076,-0.961108,-0.00268142,0.0288955,0.0112915,0.00668044,0,0.00217149,0.132768,0.00600015,0.00392386,0.80572,4.84072,4.46128,5.32543,5.30903,5.33239,5.31642,-2.68689,2.5386,-65.9286,-65.8361,0.489736,10.6488,0.451348,10.6345
15.42,-4.43754,-0.963627,0.042601,0.018315,0.0449582,0.000102482,8289,-4.43947,-0.961054,-0.00267796,0.02891,0.0113001,0.0066871,0,0.00217182,0.132595,0.00599415,0.0039268,0.807793,4.83921,4.45079,5.33911,5.32269,5.34609,5.3301,-2.691,2.55238,-66.0982,-66.0054,0.489583,10.6762,0.450287,10.6618
15.43,-4.43625,-0.963568,0.0426414,0.0183338,0.0449475,0.000105648,8295,-4.43818,-0.960999,-0.00267449,0.0289245,0.0113087,0.00669377,0,0.00217214,0.132572,0.00600266,0.00391778,0.80807,4.83756,4.44045,5.34093,5.32452,5.34792,5.33193,-2.68915,2.5597,-66.1208,-66.028,0.489416,10.6799,0.449241,10.6654
15.44,-4.43496,-0.96351,0.0426818,0.018347,0.0449368,0.000108781,8301,-4.4369,-0.960944,-0.00267101,0.0289391,0.0113174,0.00670044,0,0.00217247,0.132468,0.00599623,0.00391956,0.80932,4.83817,4.42334,5.34918,5.33276,5.35619,5.34019,-2.69313,2.57031,-66.2231,-66.1301,0.489477,10.6964,0.44751,10.6819
15.45,-4.43367,-0.963451,0.0427222,0.0183559,0.0449259,0.000111881,8307,-4.43561,-0.960889,-0.00266751,0.0289537,0.011326,0.00670712,0,0.00217279,0.132399,0.00600027,0.00391948,0.81014,4.83515,4.4086,5.35459,5.33817,5.36161,5.34561,-2.69492,2.57774,-66.2903,-66.1971,0.489172,10.7072,0.446018,10.6928
15.46,-4.43239,-0.963393,0.0427625,0.0183626,0.0449148,0.000114961,8313,-4.43433,-0.960834,-0.00266402,0.0289682,0.0113346,0.00671381,0,0.00217311,0.132382,0.0060007,0.00391553,0.810344,4.82626,4.39288,5.35593,5.33952,5.36296,5.34696,-2.69525,2.58059,-66.307,-66.2137,0.488273,10.7099,0.444427,10.6955
15.47,-4.4311,-0.963334,0.0428029,0.0183676,0.0449036,0.000118032,8319,-4.43304,-0.960779,-0.00266054,0.0289828,0.0113433,0.0067205,0,0.00217342,0.132278,0.00599755,0.00392158,0.811588,4.81817,4.37662,5.36415,5.34772,5.37118,5.35517,-2.69925,2.58688,-66.4087,-66.3154,0.487454,10.7264,0.442782,10.7119
15.48,-4.42981,-0.963275,0.0428432,0.0183711,0.0448923,0.000121091,8325,-4.43176,-0.960725,-0.00265705,0.0289974,0.0113519,0.00672721,0,0.00217373,0.132295,0.00600392,0.00391691,0.811383,4.80898,4.36059,5.36279,5.34637,5.36982,5.35382,-2.69837,2.58796,-66.3919,-66.2986,0.486524,10.7236,0.441161,10.7092
15.49,-4.42853,-0.963217,0.0428836,0.0183728,0.044881,0.000124154,8331,-4.43048,-0.96067,-0.00265357,0.029012,0.0113605,0.00673391,0,0.00217404,0.132218,0.00599844,0.00392235,0.812317,4.80183,4.34435,5.36896,5.35252,5.376,5.35998,-2.70133,2.5933,-66.4683,-66.3749,0.485801,10.736,0.439518,10.7215
15.5,-4.42724,-0.963158,0.0429239,0.018373,0.0448696,0.000127214,8337,-4.42919,-0.960615,-0.00265009,0.0290266,0.0113692,0.00674063,0,0.00217435,0.132204,0.00600406,0.00392258,0.81248,4.79328,4.32797,5.37004,5.35361,5.37708,5.36107,-2.70182,2.59547,-66.4817,-66.3882,0.484936,10.7381,0.437861,10.7236
15.51,-4.42596,-0.963099,0.0429643,0.0183718,0.044858,0.000130281,8343,-4.42791,-0.960559,-0.00264662,0.0290412,0.0113779,0.00674735,0,0.00217465,0.132191,0.00600283,0.00392325,0.812637,4.78563,4.31215,5.37107,5.35464,5.37811,5.36211,-2.70205,2.59783,-66.4946,-66.401,0.484162,10.7402,0.43626,10.7257
15.52,-4.42467,-0.963041,0.0430047,0.0183691,0.0448465,0.000133357,8349,-4.42663,-0.960504,-0.00264316,0.0290558,0.0113865,0.00675408,0,0.00217496,0.132133,0.00600287,0.0039292,0.813333,4.77792,4.29526,5.37567,5.35923,5.38272,5.3667,-2.70451,2.6017,-66.5515,-66.4579,0.483382,10.7494,0.434551,10.7349
15.53,-4.42339,-0.962982,0.0430451,0.0183653,0.0448348,0.000136442,8355,-4.42534,-0.960449,-0.00263971,0.0290705,0.0113952,0.00676081,0,0.00217526,0.132161,0.00600737,0.0039271,0.812991,4.76947,4.27924,5.3734,5.35697,5.38045,5.36444,-2.70317,2.60188,-66.5235,-66.4299,0.482527,10.7449,0.43293,10.7304
15.54,-4.4221,-0.962923,0.0430856,0.0183603,0.0448231,0.000139545,8361,-4.42406,-0.960394,-0.00263627,0.0290851,0.0114039,0.00676755,0,0.00217555,0.1321,0.00600344,0.00393427,0.813726,4.76246,4.26269,5.37826,5.36181,5.38532,5.36929,-2.70561,2.6059,-66.5837,-66.4899,0.481819,10.7546,0.431256,10.7401
15.55,-4.42082,-0.962865,0.043126,0.0183542,0.0448113,0.000142659,8367,-4.42278,-0.960339,-0.00263284,0.0290997,0.0114126,0.0067743,0,0.00217585,0.132116,0.00600938,0.00393441,0.813529,4.75416,4.24666,5.37696,5.36052,5.38402,5.368,-2.70476,2.60635,-66.5676,-66.4739,0.480978,10.752,0.429634,10.7375
15.56,-4.41953,-0.962806,0.0431665,0.0183473,0.0447994,0.000145795,8373,-4.4215,-0.960284,-0.00262943,0.0291144,0.0114213,0.00678106,0,0.00217614,0.132097,0.00600709,0.00393809,0.813759,4.74594,4.22992,5.37847,5.36203,5.38554,5.36951,-2.70561,2.60805,-66.5864,-66.4926,0.480146,10.755,0.427941,10.7405
15.57,-4.41825,-0.962747,0.043207,0.0183403,0.0447875,0.000148948,8379,-4.42021,-0.960228,-0.00262602,0.029129,0.01143,0.00678782,0,0.00217643,0.132072,0.0060094,0.0039427,0.81406,4.73548,4.21321,5.38046,5.36401,5.38753,5.3715,-2.70676,2.60908,-66.611,-66.5172,0.479088,10.759,0.426251,10.7445
15.58,-4.41697,-0.962688,0.0432476,0.0183333,0.0447756,0.00015212,8385,-4.41893,-0.960173,-0.00262263,0.0291437,0.0114387,0.00679458,0,0.00217671,0.132095,0.00601196,0.0039427,0.813779,4.72491,4.19628,5.37861,5.36217,5.38567,5.36965,-2.70604,2.60819,-66.5881,-66.4943,0.47802,10.7553,0.424538,10.7408
15.59,-4.41568,-0.962629,0.0432882,0.0183262,0.0447637,0.000155315,8391,-4.41765,-0.960118,-0.00261925,0.0291584,0.0114474,0.00680136,0,0.002177,0.13205,0.0060101,0.00394956,0.814326,4.71466,4.17958,5.38222,5.36577,5.38929,5.37326,-2.70798,2.61004,-66.6328,-66.5389,0.476982,10.7625,0.422848,10.748
15.6,-4.4144,-0.96257,0.0433288,0.0183192,0.0447518,0.000158529,8397,-4.41637,-0.960063,-0.00261589,0.0291731,0.0114561,0.00680814,0,0.00217728,0.132077,0.00601546,0.00394965,0.814002,4.70438,4.16258,5.38008,5.36364,5.38715,5.37112,-2.70712,2.60909,-66.6063,-66.5125,0.475942,10.7583,0.421128,10.7437
15.61,-4.41311,-0.962511,0.0433694,0.0183121,0.0447398,0.000161767,8403,-4.41509,-0.960007,-0.00261254,0.0291878,0.0114649,0.00681493,0,0.00217756,0.132052,0.00601325,0.00395468,0.814296,4.69424,4.14575,5.38202,5.36557,5.38909,5.37306,-2.70825,2.61015,-66.6303,-66.5365,0.474916,10.7621,0.419425,10.7476
15.62,-4.41183,-0.962452,0.0434101,0.018305,0.0447279,0.000165024,8409,-4.41381,-0.959952,-0.0026092,0.0292025,0.0114736,0.00682172,0,0.00217783,0.132049,0.00601703,0.00395801,0.814333,4.68402,4.1288,5.38227,5.36582,5.38934,5.37331,-2.70856,2.61034,-66.6334,-66.5396,0.473882,10.7626,0.417711,10.7481
15.63,-4.41055,-0.962393,0.0434508,0.0182979,0.0447159,0.000168305,8415,-4.41253,-0.959896,-0.00260587,0.0292172,0.0114824,0.00682852,0,0.00217811,0.132062,0.00601817,0.00395972,0.814175,4.67393,4.11176,5.38123,5.36478,5.3883,5.37227,-2.70824,2.60994,-66.6205,-66.5267,0.472862,10.7606,0.415987,10.746
15.64,-4.40926,-0.962334,0.0434916,0.0182907,0.0447039,0.000171609,8421,-4.41125,-0.959841,-0.00260255,0.0292319,0.0114911,0.00683533,0,0.00217838,0.132031,0.00601819,0.00396586,0.814545,4.66384,4.09486,5.38367,5.36721,5.39074,5.37471,-2.70962,2.61121,-66.6508,-66.5569,0.47184,10.7654,0.414277,10.7509
15.65,-4.40798,-0.962275,0.0435323,0.0182836,0.0446919,0.000174934,8427,-4.40997,-0.959785,-0.00259925,0.0292466,0.0114999,0.00684215,0,0.00217865,0.132061,0.00602268,0.0039663,0.814192,4.65376,4.07769,5.38134,5.36489,5.38841,5.37238,-2.70868,2.61016,-66.6219,-66.5281,0.470821,10.7608,0.41254,10.7462
15.66,-4.4067,-0.962216,0.0435732,0.0182764,0.0446798,0.000178286,8433,-4.40869,-0.95973,-0.00259596,0.0292613,0.0115086,0.00684897,0,0.00217891,0.132034,0.00602096,0.00397213,0.814515,4.64359,4.06071,5.38347,5.36702,5.39055,5.37451,-2.70992,2.61122,-66.6483,-66.5545,0.469792,10.7651,0.410822,10.7505
15.67,-4.40541,-0.962157,0.043614,0.0182693,0.0446677,0.000181659,8439,-4.40741,-0.959674,-0.00259268,0.0292761,0.0115174,0.0068558,0,0.00217918,0.132045,0.00602535,0.00397443,0.814383,4.63329,4.04355,5.3826,5.36615,5.38967,5.37364,-2.70969,2.61076,-66.6375,-66.5437,0.46875,10.7633,0.409086,10.7487
15.68,-4.40413,-0.962098,0.0436549,0.0182622,0.0446556,0.000185057,8445,-4.40613,-0.959618,-0.00258941,0.0292908,0.0115262,0.00686263,0,0.00217944,0.132046,0.0060255,0.00397755,0.814362,4.62305,4.02639,5.38246,5.36601,5.38953,5.3735,-2.70983,2.61067,-66.6358,-66.5419,0.467714,10.763,0.40735,10.7485
15.69,-4.40284,-0.962038,0.0436958,0.0182552,0.0446435,0.000188479,8451,-4.40485,-0.959563,-0.00258616,0.0293056,0.011535,0.00686947,0,0.0021797,0.13203,0.00602707,0.0039826,0.814564,4.61292,4.00927,5.3838,5.36734,5.39087,5.37483,-2.71068,2.61132,-66.6523,-66.5585,0.466689,10.7657,0.405617,10.7511
15.7,-4.40156,-0.961979,0.0437368,0.0182481,0.0446313,0.000191924,8457,-4.40358,-0.959507,-0.00258292,0.0293203,0.0115438,0.00687632,0,0.00217996,0.132053,0.00603029,0.00398378,0.814287,4.60266,3.99195,5.38196,5.36551,5.38903,5.373,-2.71,2.61038,-66.6296,-66.5358,0.465652,10.762,0.403866,10.7475
15.71,-4.40028,-0.96192,0.0437778,0.0182411,0.0446192,0.000195395,8463,-4.4023,-0.959451,-0.00257969,0.0293351,0.0115526,0.00688318,0,0.00218021,0.132028,0.00602957,0.00398955,0.814578,4.59263,3.97478,5.38389,5.36743,5.39096,5.37492,-2.71114,2.61132,-66.6535,-66.5596,0.464636,10.7659,0.402129,10.7513
15.72,-4.39899,-0.96186,0.0438188,0.0182341,0.044607,0.000198888,8469,-4.40102,-0.959395,-0.00257647,0.0293499,0.0115614,0.00689004,0,0.00218046,0.132046,0.00603387,0.00399139,0.814369,4.58246,3.95742,5.38251,5.36605,5.38958,5.37354,-2.71068,2.61061,-66.6364,-66.5425,0.463607,10.7631,0.400372,10.7486
15.73,-4.39771,-0.961801,0.0438598,0.0182271,0.0445947,0.000202407,8475,-4.39974,-0.95934,-0.00257327,0.0293647,0.0115702,0.00689691,0,0.00218071,0.132039,0.00603363,0.00399545,0.814447,4.57241,3.94011,5.38302,5.36657,5.3901,5.37406,-2.71114,2.61085,-66.6428,-66.5489,0.462591,10.7642,0.398621,10.7496
15.74,-4.39643,-0.961742,0.0439009,0.0182202,0.0445825,0.000205948,8481,-4.39847,-0.959284,-0.00257007,0.0293795,0.011579,0.00690379,0,0.00218096,0.132034,0.00603625,0.00399952,0.814509,4.56239,3.92275,5.38344,5.36698,5.39051,5.37447,-2.71155,2.61104,-66.6479,-66.554,0.461577,10.765,0.396865,10.7504
15.75,-4.39514,-0.961682,0.0439421,0.0182132,0.0445702,0.000209515,8487,-4.39719,-0.959228,-0.00256689,0.0293943,0.0115878,0.00691067,0,0.0021812,0.132049,0.00603843,0.00400153,0.814325,4.55232,3.90528,5.38222,5.36576,5.38929,5.37326,-2.71117,2.61041,-66.6328,-66.5389,0.460559,10.7625,0.395097,10.748
15.76,-4.39386,-0.961623,0.0439832,0.0182063,0.0445579,0.000213106,8493,-4.39591,-0.959172,-0.00256372,0.0294091,0.0115967,0.00691756,0,0.00218145,0.13203,0.00603871,0.00400694,0.814559,4.54242,3.88791,5.38377,5.36731,5.39084,5.3748,-2.71214,2.61117,-66.652,-66.5581,0.459556,10.7656,0.39334,10.7511
15.77,-4.39258,-0.961563,0.0440244,0.0181994,0.0445456,0.00021672,8499,-4.39464,-0.959116,-0.00256056,0.0294239,0.0116055,0.00692445,0,0.00218169,0.132049,0.00604261,0.00400864,0.814326,4.53239,3.87035,5.38222,5.36577,5.38929,5.37326,-2.71161,2.61037,-66.6329,-66.539,0.458542,10.7626,0.391563,10.748
15.78,-4.39129,-0.961503,0.0440657,0.0181925,0.0445333,0.00022036,8505,-4.39336,-0.95906,-0.00255742,0.0294387,0.0116144,0.00693136,0,0.00218193,0.132038,0.00604239,0.0040133,0.814465,4.52252,3.85287,5.38314,5.36669,5.39022,5.37418,-2.71228,2.61081,-66.6443,-66.5504,0.457543,10.7644,0.389795,10.7498
15.79,-4.39001,-0.961444,0.0441069,0.0181857,0.0445209,0.000224022,8511,-4.39209,-0.959004,-0.00255428,0.0294536,0.0116232,0.00693827,0,0.00218216,0.132041,0.00604562,0.00401656,0.814422,4.51261,3.83529,5.38286,5.3664,5.38993,5.3739,-2.71236,2.61065,-66.6407,-66.5469,0.456541,10.7638,0.388016,10.7493
15.8,-4.38872,-0.961384,0.0441482,0.0181788,0.0445085,0.00022771,8517,-4.39081,-0.958948,-0.00255116,0.0294684,0.0116321,0.00694518,0,0.0021824,0.132048,0.00604699,0.00401939,0.814336,4.50272,3.81766,5.38229,5.36584,5.38937,5.37333,-2.7123,2.61035,-66.6337,-66.5399,0.455541,10.7627,0.386233,10.7481
15.81,-4.38744,-0.961325,0.0441896,0.018172,0.0444961,0.000231422,8523,-4.38954,-0.958892,-0.00254805,0.0294833,0.0116409,0.00695211,0,0.00218263,0.132035,0.00604825,0.00402419,0.81449,4.49294,3.80007,5.38331,5.36685,5.39038,5.37435,-2.71302,2.61084,-66.6463,-66.5524,0.454551,10.7647,0.384453,10.7502
15.82,-4.38616,-0.961265,0.0442309,0.018166,0.0444969,0.000228884,8530,-4.38805,-0.958826,-0.00254494,0.0295006,0.0116513,0.00696019,0,0.00218286,0.132052,0.00605148,0.00402612,0.814286,4.48437,3.80199,5.38196,5.36551,5.38903,5.373,-2.71217,2.61018,-66.6296,-66.5357,0.453684,10.762,0.384647,10.7475
15.83,-4.38487,-0.961205,0.0442723,0.0181592,0.0444844,0.000232643,8536,-4.38677,-0.95877,-0.00254186,0.0295155,0.0116602,0.00696713,0,0.00218308,0.132039,0.00605163,0.00403095,0.814446,4.47465,3.78433,5.38302,5.36656,5.39009,5.37405,-2.71291,2.61068,-66.6427,-66.5488,0.4527,10.7641,0.382861,10.7496
15.84,-4.38359,-0.961145,0.0443138,0.0181525,0.0444719,0.000236425,8542,-4.3855,-0.958714,-0.00253878,0.0295303,0.0116691,0.00697408,0,0.00218331,0.132048,0.00605501,0.00403368,0.814342,4.46487,3.76655,5.38233,5.36587,5.3894,5.37337,-2.71281,2.61032,-66.6342,-66.5403,0.451711,10.7628,0.381062,10.7482
15.85,-4.38231,-0.961085,0.0443553,0.0181458,0.0444594,0.000240231,8548,-4.38423,-0.958657,-0.00253572,0.0295452,0.011678,0.00698103,0,0.00218353,0.132048,0.00605595,0.00403714,0.814337,4.45515,3.74876,5.3823,5.36585,5.38937,5.37334,-2.71302,2.61028,-66.6338,-66.5399,0.450728,10.7627,0.379262,10.7481
15.86,-4.38102,-0.961026,0.0443968,0.018139,0.0444468,0.000244061,8554,-4.38295,-0.958601,-0.00253266,0.0295601,0.0116869,0.00698799,0,0.00218375,0.132042,0.006058,0.00404129,0.814408,4.44549,3.73096,5.38277,5.36631,5.38984,5.3738,-2.71348,2.6105,-66.6396,-66.5457,0.44975,10.7636,0.377461,10.7491
